"TOA5","5569","CR6","5569","CR6.Std.06.08","CPU:HMTD_AWS.CR6","32915","MIN_10"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","DR_Avg","UR_Avg","DLR_Avg","ULR_Avg","Rn_Avg","Albedo_Avg","Air_T_1_5m_Avg","Air_RH_1_5m_Avg","Vapor_p_1_5m_Avg","Air_T_3m_Avg","Air_RH_3m_Avg","Vapor_p_3m_Avg","RainSnow","WS_1_5m","WD_1_5m","Std_WD_1_5m","WS_3m","WD_3m","Std_WD_3m","Pressure_Avg","Raw_Distance_Avg","SignalQuality_Avg","Snow_depth_Avg"
"TS","RN","V","DegC","W/m2","W/m2","W/m2","W/m2","W/m2","%","DegC","%","kPa","DegC","%","kPa","mm","m/s","Deg","Deg","m/s","Deg","Deg","hPa","","","cm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Avg","Avg"
"2019-06-12 18:20:00",1,13.18,17,560.4089,124.7973,304.2453,380.9601,358.8968,0.2226898,2.048351,75.40848,0.5338047,2.343952,74.51448,0.5387183,"NAN",0.353,145.3,0.01,0.206,149,0.01,636.7481,2.413,196,-113.4
"2019-06-12 18:30:00",2,13.24,16.6,489.0303,111.3088,240.01,389.3644,228.3672,0.2285587,1.799578,77.73025,0.5404813,2.010766,77.01151,0.5435848,"NAN",0.795,139.2,12.45,0.919,143.7,5.953,773.2249,2.413,200,-113.7
"2019-06-12 18:40:00",3,13.26,16.45,379.3125,88.78651,253.8236,381.7929,162.5566,0.2346596,1.579126,79.5703,0.5446408,2.213742,77.96568,0.5640951,"NAN",0.76,144.6,10.69,0.881,150.7,9.49,773.2236,2.414,203.2,-113.7
"2019-06-12 18:50:00",4,13.27,16.17,327.4505,84.14606,255.7065,376.8305,122.1805,0.2589819,2.391287,75.64092,0.5483292,2.785793,73.93475,0.5514251,-20.6947,0.016,157.1,1.262,0.105,153.1,2.478,773.2227,2.418,208.5,-114.4
"2019-06-12 19:10:00",5,13.2,16.17,326.4391,85.53535,241.929,370.265,112.5678,0.2633783,2.579808,73.9798,0.5439044,2.974762,72.65891,0.5493783,66.48792,0,307,0,0,0,0,773.2224,2.423,210.8,-115
"2019-06-12 19:20:00",6,13.19,15.17,185.2747,52.52867,239.1918,366.0117,5.926077,0.2879478,2.251727,74.03045,0.5316532,2.408617,73.54607,0.5340849,81.00102,0.302,344.2,18.36,0.101,356.4,21.15,773.2258,2.433,207.5,-115.9
"2019-06-12 19:30:00",7,13.18,12.69,396.7151,92.54896,237.0535,362.67,178.5496,0.2368938,1.839283,75.60751,0.5272037,2.437631,73.29992,0.5333611,79.98069,1.027,339.8,34.81,0.41,338.8,60.94,773.2283,2.425,212.7,-114.9
"2019-06-12 19:40:00",8,13.24,12.14,399.2399,89.69104,236.6315,363.9199,182.2605,0.2247452,2.785964,70.66843,0.5270227,3.598489,67.60618,0.5338381,79.65546,0.303,321.2,39.38,0.057,260.5,52.52,773.1871,2.31,201.2,-103.7
"2019-06-12 19:50:00",9,13.22,12.58,357.6741,73.69254,236.4875,362.0113,158.4577,0.206007,2.296121,74.40459,0.5356006,2.860525,72.00981,0.5393778,79.5401,0.536,119.6,4.314,0.669,128.8,6.86,773.079,2.334,204.7,-106
"2019-06-12 20:00:00",10,13.18,12.33,350.9232,68.19628,236.2426,358.8144,160.1551,0.1942008,1.731017,77.0824,0.5334079,2.070338,75.70361,0.5367288,79.3381,0.555,141.1,7.963,0.688,149.5,6.724,773.0753,2.386,221.4,-110.9
"2019-06-12 20:10:00",11,13.19,12.06,321.588,61.17753,236.6176,355.7969,141.2311,0.1902666,1.677997,77.81902,0.5364406,1.845709,77.21563,0.5387189,79.0179,0.354,126.2,15.58,0.511,131.4,16.24,773.0748,2.389,227.4,-111.2
"2019-06-12 20:20:00",12,13.14,11.87,318.4069,56.10262,238.0818,353.4561,146.93,0.1761955,1.827141,77.02576,0.5366563,1.810616,77.41222,0.5386854,78.67498,0.651,153.6,11.06,0.741,155.1,9.74,773.1013,2.387,226.3,-111.1
"2019-06-12 20:30:00",13,13.14,11.7,288.812,48.49566,239.9091,350.7578,129.4677,0.1679112,1.500555,78.6737,0.5355004,1.522379,79.02644,0.5387431,78.24763,0.509,146.3,9.99,0.639,147.5,9.85,773.2272,2.386,225.5,-110.8
"2019-06-12 20:40:00",14,13.13,11.57,277.6906,44.24706,241.2674,348.2043,126.5068,0.1593337,1.468216,79.67835,0.541074,1.444153,80.03203,0.5425156,77.81003,0.381,135.7,1.429,0.537,142.5,3.45,773.2264,2.385,235.6,-110.8
"2019-06-12 20:50:00",15,13.1,11.51,233.1375,36.04009,241.8534,345.9648,92.98592,0.1548916,1.49624,80.49004,0.5476816,1.475401,80.92628,0.5498353,77.39283,0.267,129.4,2.729,0.456,139.3,7.685,773.2273,2.387,230.1,-111
"2019-06-12 21:00:00",16,13.08,11.21,209.7854,32.02758,241.5535,343.1833,76.12811,0.1527768,1.369117,81.40232,0.5488545,1.348431,81.64359,0.549657,76.72914,0.26,110.3,23.65,0.349,120.8,19.45,773.2267,2.386,227.7,-110.8
"2019-06-12 21:10:00",17,13.07,10.79,144.2925,25.20684,240.5811,339.9615,19.70526,0.1840649,1.508121,79.86767,0.543924,1.367098,80.55842,0.5431025,75.86169,0.136,39.05,25.7,0.216,64.89,41.87,773.2275,2.389,216.4,-111.2
"2019-06-12 21:20:00",18,13.04,10.16,68.91715,18.62482,243.2764,337.2391,-43.67035,0.2703747,1.400289,80.49126,0.5439491,1.483482,80.15633,0.5449207,74.64796,0.002,239,0.523,0.002,218.9,0,773.2325,2.397,221.1,-111.9
"2019-06-12 21:30:00",19,13.02,9.38,75.45803,17.59037,239.0659,333.7724,-36.83886,0.2405646,1.030598,80.81048,0.5317633,1.049502,80.85771,0.5327775,73.05956,0.433,336.2,7.583,0.27,357.7,12.15,773.2336,2.39,234.5,-111
"2019-06-12 21:40:00",20,13.02,8.55,65.94093,17.49545,254.6946,331.8364,-28.69631,0.2663032,0.6962526,82.16121,0.5277766,0.6714986,82.51319,0.5290915,71.14303,1.167,328.7,8.93,0.466,345.9,22.3,773.2665,2.393,228.2,-111.2
"2019-06-12 21:50:00",21,12.99,7.734,44.76206,13.19525,252.6866,330.0568,-45.80341,0.298648,0.7306793,81.70367,0.5260807,0.6797344,82.21349,0.5274452,69.09648,1.082,332.1,14.25,0.439,1.614,18.77,773.3515,2.396,207.6,-111.5
"2019-06-12 22:00:00",22,12.96,6.925,28.03802,9.953364,241.25,326.8511,-67.51649,0.3553958,0.90787,83.38077,0.5437992,0.8461868,83.68359,0.5434001,67.03331,0.223,61.53,39.7,0.258,67.32,44.25,773.388,2.397,207,-111.7
"2019-06-12 22:10:00",23,12.92,6.203,25.01956,9.023588,255.9947,326.137,-54.14633,0.3614555,0.6083058,94.77157,0.6049172,0.6764445,94.20387,0.6042551,65.12276,0.102,132.5,0.824,0.145,136.1,0.303,773.4026,2.404,206.5,-112.2
"2019-06-12 22:20:00",24,12.91,5.646,26.87958,9.262941,281.1646,326.8241,-28.04279,0.3459348,0.6203783,87.66738,0.5600629,0.7164154,87.20254,0.5609894,63.44258,0.203,51.06,11.86,0.101,28.47,5.345,773.5382,2.396,205.3,-111.4
"2019-06-12 22:30:00",25,12.91,5.233,25.01853,8.514366,286.8835,326.9492,-23.56155,0.3414954,0.7452718,85.09836,0.5485594,0.7834179,85.19517,0.5507118,62.00978,0.073,35.95,6.863,0.011,31.76,3.961,773.4713,2.398,203.2,-111.7
"2019-06-12 22:40:00",26,12.87,4.85,17.28815,6.958689,275.9994,326.0033,-39.67439,0.4041646,0.8457024,87.24737,0.5665081,0.9090556,86.93975,0.5671269,60.72029,0.186,106.8,2.802,0.229,117.1,2.883,773.3882,2.401,208,-112
"2019-06-12 22:50:00",27,12.85,4.411,11.66402,5.774163,261.7019,324.1783,-56.58654,0.5099629,0.7192639,86.64342,0.557519,0.8152276,86.11747,0.5579869,59.47555,0.063,322.2,2.645,0.001,252.7,13.83,773.413,2.399,207.6,-111.8
"2019-06-12 23:00:00",28,12.84,3.962,6.940068,4.928309,249.3717,321.5376,-70.1542,0.7161301,0.6950018,85.33286,0.5481042,0.7423701,84.88391,0.5470648,58.24307,0.343,339.3,15.31,0.131,352.2,16.62,773.3884,2.401,204.3,-112
"2019-06-12 23:10:00",29,12.83,3.519,3.356437,4.441591,246.3858,319.5638,-74.26317,1.53745,0.6534944,87.12074,0.5579058,0.628659,87.02304,0.5562828,57.03905,0.198,322.5,13.6,0.021,319.9,10.54,773.3899,2.404,200.6,-112.3
"2019-06-12 23:20:00",30,12.8,3.104,0.6726521,4.087494,248.1264,318.1896,-73.4781,5.358519,0.5062229,88.05494,0.5579197,0.5492096,87.84258,0.5583084,55.88028,0.006,333.6,4.799,0.017,14.44,32.16,773.3904,2.406,200.2,-112.4
"2019-06-12 23:30:00",31,12.79,2.734,0.0557064,3.711216,257.0726,317.5481,-64.13098,33.42881,0.4710224,90.05542,0.5691455,0.5488045,89.3273,0.5677239,54.83238,0.012,64.64,0.129,0,0,0,773.4055,2.406,200.1,-112.4
"2019-06-12 23:40:00",32,12.79,2.434,0,3.242972,267.157,317.8275,-53.91341,0,0.4000959,89.52502,0.5629011,0.448332,88.98766,0.5614812,53.94018,0.162,229.5,23.92,0.131,220.6,24.96,773.5404,2.407,200,-112.5
"2019-06-12 23:50:00",33,12.79,2.173,0,3.092937,258.0513,316.9236,-61.96523,0,0.3087713,90.51871,0.5653943,0.3089762,89.99334,0.5621181,53.18595,0.726,112.2,19.29,0.731,120.4,18.26,773.5587,2.407,199.9,-112.4
"2019-06-13 00:00:00",34,12.76,1.956,0,2.756916,259.9561,316.6454,-59.44622,0,0.2932652,91.59426,0.5714697,0.3041486,91.09572,0.5688094,52.50729,0.273,133.7,1.83,0.329,137.8,1.715,773.6984,2.408,199.8,-112.5
"2019-06-13 00:10:00",35,12.76,1.741,0,1.987929,246.6634,314.6151,-69.93959,0,0.2081017,93.28543,0.5784374,0.2263017,93.08428,0.5779518,51.87041,0.111,40,1.62,0.124,29.69,5.032,773.7716,2.404,200.6,-112.1
"2019-06-13 00:20:00",36,12.76,1.524,0,1.743709,245.4121,313.5011,-69.83267,0,0.04313024,93.17527,0.5708736,0.02426656,92.90466,0.5684398,51.27903,1.615,326.2,19.31,1.121,338.9,27.69,773.7292,2.408,201.1,-112.4
"2019-06-13 00:30:00",37,12.76,1.362,0,1.179766,243.1889,312.9351,-70.92599,0,-0.1778285,95.15083,0.5737025,-0.3156525,94.80112,0.5658868,50.79159,2.901,322.1,7.416,1.551,331.2,31.02,773.6978,2.409,202.3,-112.4
"2019-06-13 00:40:00",38,12.76,1.218,0,1.767436,240.3795,312.2135,-73.60143,0,0.1739536,93.44813,0.577969,0.05659688,93.78305,0.5751198,50.34778,1.299,325.7,8.11,0.632,327.7,20.1,773.7613,2.408,200.2,-112.4
"2019-06-13 00:50:00",39,12.73,1.061,0,2.450051,238.4112,311.0864,-75.12524,0,0.3106986,91.32701,0.5705193,0.2433255,91.17131,0.5667716,49.86255,0.254,55.02,45.66,0.237,47.98,38.97,773.8486,2.406,200.4,-112.3
"2019-06-13 01:00:00",40,12.71,0.922,0,2.458511,238.3737,310.6884,-74.7732,0,0.1646652,94.23111,0.5823641,0.1042128,93.89115,0.5777097,49.4418,0.914,95.9,21.77,0.829,98.6,20.54,773.8484,2.409,199.3,-112.6
"2019-06-13 01:10:00",41,12.71,0.837,0,2.343773,240.0544,311.7423,-74.03166,0,-0.03042666,97.89333,0.5965942,-0.0391463,97.81105,0.5957211,49.10742,0.995,109.9,12.89,1.08,118.2,9.62,773.8471,2.409,198.7,-112.5
"2019-06-13 01:20:00",42,12.72,0.772,0,2.029461,250.3148,312.4648,-64.17945,0,-0.03657799,98.39233,0.5993667,-0.03121618,98.28658,0.5989574,48.84204,0.564,113.4,34.55,0.614,129.3,34.54,773.9553,2.41,198.9,-112.5
"2019-06-13 01:30:00",43,12.72,0.712,0,1.286613,261.7979,312.3408,-51.82943,0,-0.236868,98.57016,0.5917677,-0.2389838,98.43082,0.5908419,48.62457,0.31,336.5,9.97,0.291,344.5,11.9,773.9957,2.408,198.7,-112.3
"2019-06-13 01:40:00",44,12.72,0.642,0,1.249493,245.1369,311.9561,-68.06863,0,-0.0578523,96.66418,0.587808,-0.1328595,96.17526,0.5816824,48.4331,1.358,331.3,4.14,0.919,341,15.32,773.997,2.408,199.1,-112.3
"2019-06-13 01:50:00",45,12.72,0.608,0,1.674167,269.8951,312.8079,-44.58696,0,0.6420606,87.06363,0.5570425,0.5134761,87.68668,0.5558313,48.29231,0.639,311.3,54.75,0.453,319.3,63.21,774.0021,2.408,197.9,-112.7
"2019-06-13 02:00:00",46,12.71,0.627,0,2.557232,291.4504,313.6372,-24.74401,0,0.5499662,88.92307,0.5651641,0.5183213,89.07401,0.5648299,48.18311,0.145,150,51.23,0.168,144.2,47.6,774.1193,2.409,196.3,-112.7
"2019-06-13 02:10:00",47,12.71,0.644,0,2.587787,271.4169,313.3043,-44.47519,0,0.4729033,90.32169,0.5709186,0.4405463,90.29635,0.5694234,48.06645,0.212,196,19.91,0.143,188.2,16.63,774.1472,2.41,196,-112.8
"2019-06-13 02:20:00",48,12.69,0.595,0,2.590833,269.0739,312.4976,-46.0145,0,0.5600361,90.7723,0.5773912,0.5679991,90.42754,0.5755394,47.93307,0.195,90.5,62.34,0.221,85.7,61.44,774.1475,2.409,197.4,-112.7
"2019-06-13 02:30:00",49,12.68,0.56,0,1.928197,259.1999,311.7451,-54.47334,0,0.3979958,91.91048,0.5778105,0.3875991,91.47425,0.574639,47.8131,0.019,37.84,0.049,0.023,22.17,0.033,774.0992,"NAN",197.9,"NAN"
"2019-06-13 02:40:00",50,12.68,0.452,0,2.413433,239.8906,309.8131,-72.33598,0,0.299972,94.15134,0.587707,0.2822466,93.68945,0.5840721,47.57607,0.171,216.4,40.94,0.143,221.2,47.98,773.9962,2.409,197.6,-112.7
"2019-06-13 02:50:00",51,12.68,0.388,0.175035,2.763873,280.0855,311.4482,-33.95152,3.659247,0.2937295,95.55824,0.5962217,0.2366222,95.35778,0.5925104,47.42458,0.177,203.6,13.08,0.114,199.8,5.025,774.1049,2.411,196.1,-112.8
"2019-06-13 03:00:00",52,12.68,0.451,0,1.696369,256.2947,311.4945,-56.8962,0,0.2191326,95.87415,0.5949697,0.1519951,95.59849,0.5903816,47.4066,1.029,335.7,27.38,0.753,352.4,27.43,774.1384,2.41,197.5,-112.7
"2019-06-13 03:10:00",53,12.68,0.453,0,1.456941,245.3378,310.9304,-67.04951,0,0.2215541,93.88409,0.5827283,0.135288,93.69308,0.5779192,47.32382,1.133,348.7,44.83,1.119,355.8,39.76,774.1142,2.409,199.1,-112.6
"2019-06-13 03:20:00",54,12.67,0.417,0,1.813372,239.8751,310.6641,-72.60238,0,0.2852821,93.73654,0.5844994,0.2503072,93.56931,0.5819792,47.26551,0.803,344,35.6,0.777,346.6,31.76,774.0501,2.409,198.4,-112.6
"2019-06-13 03:30:00",55,12.67,0.379,0,2.077463,230.9739,309.5362,-80.63974,0,0.2134365,92.36234,0.5729381,0.1230708,91.93385,0.5665578,47.14764,1.021,11.27,14.2,1.132,13.61,12.82,774.0598,2.41,199.3,-112.7
"2019-06-13 03:40:00",56,12.66,0.306,0,2.744089,229.1311,308.3228,-81.93581,0,0.2978678,90.11211,0.562385,0.2246494,89.97148,0.5585352,46.97437,0.995,345.1,22.71,0.915,348.2,26.55,773.9954,2.409,199.3,-112.6
"2019-06-13 03:50:00",57,12.65,0.213,0,3.634422,228.7879,306.8351,-81.68171,0,0.3787507,83.36507,0.5232192,0.2744667,83.80904,0.5220448,46.80966,1.668,319.6,69.31,1.13,348.4,85.9,773.9955,2.408,199.6,-112.6
"2019-06-13 04:00:00",58,12.66,0.124,0.2002821,3.716527,229.0091,306.5692,-81.07629,3.609699,0.1629868,83.73002,0.5174116,0.06979408,83.95506,0.5152915,46.63316,2.298,333.4,36.09,1.418,348.5,63.36,774.0316,2.409,201.4,-112.6
"2019-06-13 04:10:00",59,12.67,0.077,0.7149116,4.038438,229.0134,307.0825,-81.39262,9.562971,0.474129,80.88689,0.5113333,0.3759823,81.4399,0.5111822,46.54841,2.542,328.1,17.38,1.916,338.7,29.72,774.1309,2.409,200.4,-112.7
"2019-06-13 04:20:00",60,12.68,0.024,2.73197,4.141279,229.7385,306.4794,-78.15019,1.800402,0.4458487,82.45163,0.5201339,0.3962103,82.49018,0.5185105,46.42851,1.035,15.38,16.78,1.042,14.47,19.98,774.3105,2.409,198.5,-112.7
"2019-06-13 04:30:00",61,12.67,-0.016,5.020352,4.920552,230.231,305.9852,-75.65437,0.9816694,0.434517,82.3636,0.5191739,0.3535221,82.45255,0.5166919,46.28449,0.717,29.74,28.93,0.699,24.44,23.68,774.4042,2.409,199,-112.7
"2019-06-13 04:40:00",62,12.67,-0.072,8.228724,5.441808,228.8577,305.8293,-74.18472,0.6814089,0.2729636,84.35331,0.5254719,0.1469953,84.57431,0.5220305,46.21183,2.503,336.3,17.33,1.608,356.2,41.07,774.444,2.411,200.2,-112.9
"2019-06-13 04:50:00",63,12.68,-0.018,11.39908,5.805902,229.156,307.1488,-72.39957,0.5100054,0.4511897,87.16025,0.5500511,0.2694708,87.74728,0.5465235,46.30283,2.621,333.7,19.22,1.798,349.4,21.08,774.4604,2.411,200.2,-112.9
"2019-06-13 05:00:00",64,12.69,0.049,13.1052,6.026571,229.5105,307.5221,-70.93295,0.461799,0.424042,88.8243,0.5594509,0.335436,88.9217,0.5564832,46.39463,1.789,331,21.1,1.139,355.2,35.23,774.4598,2.411,198.7,-112.9
"2019-06-13 05:10:00",65,12.72,0.086,15.772,6.553864,229.2731,307.0992,-68.60794,0.4159878,0.4418673,88.74179,0.559677,0.2762037,88.81167,0.5534403,46.42179,1.374,338.8,22.76,0.998,353.4,25.92,774.46,2.411,198.3,-112.9
"2019-06-13 05:20:00",66,12.72,0.106,18.20887,7.166246,229.1881,306.9409,-66.71024,0.3936112,0.4814545,88.06248,0.5569828,0.3536682,88.10207,0.5521047,46.42418,1.018,331.2,15.95,0.728,341.6,19.59,774.5074,2.41,198.4,-112.8
"2019-06-13 05:30:00",67,12.73,0.071,19.59606,8.228871,229.502,306.0869,-65.21777,0.4199909,0.3686044,87.98132,0.5519458,0.274441,88.2849,0.5501004,46.30728,0.249,31.55,3.956,0.34,32.91,1.731,774.6583,2.41,199.7,-112.7
"2019-06-13 05:40:00",68,12.77,-0.006,23.71192,9.531271,228.6046,305.2293,-62.4441,0.4030912,0.2889511,89.89815,0.5607169,0.2565787,89.60252,0.5575607,46.19175,0.213,62.15,20.07,0.133,44.36,7.809,774.7623,2.41,198.8,-112.7
"2019-06-13 05:50:00",69,12.8,-0.003,26.89393,10.59906,228.2511,305.1028,-60.55687,0.3939607,0.2671016,88.02038,0.5481414,0.1881822,87.55528,0.5421596,46.11396,0.599,81.5,13.75,0.178,89.5,5.537,774.7629,2.411,198.2,-112.9
"2019-06-13 06:00:00",70,12.8,0.002,29.21192,11.55706,228.3349,304.9606,-58.97088,0.3965268,0.3469744,86.50774,0.5418413,0.3012405,85.91602,0.5363406,46.01944,0.384,76.15,44.23,0.345,76.05,37.34,774.8849,2.41,197.8,-112.8
"2019-06-13 06:10:00",71,12.83,0.018,34.14006,11.24656,228.2408,305.307,-54.17265,0.3295344,0.3050536,89.50302,0.5588949,0.1718356,89.44651,0.5531777,46.04233,1.036,340.2,9.09,0.931,350,12.41,774.7798,2.412,198.9,-112.9
"2019-06-13 06:20:00",72,12.86,0.053,35.30914,12.01788,228.3638,305.5448,-53.88971,0.3404117,0.3544378,83.98058,0.5262946,0.243047,84.17893,0.5232993,46.03787,0.867,356.4,15.96,0.909,3.531,13.55,774.8745,2.411,198.4,-112.9
"2019-06-13 06:30:00",73,12.89,0.079,38.01381,13.17142,228.5212,305.2216,-51.85804,0.3464624,0.4088224,87.01706,0.5474805,0.3222741,86.76454,0.5424843,46.03357,0.242,14.59,10.65,0.299,10.92,6.549,774.9172,2.411,197.7,-112.9
"2019-06-13 06:40:00",74,12.94,0.084,44.01821,15.45557,228.4442,304.972,-47.96515,0.3545644,0.3531173,87.07682,0.5456473,0.2767049,86.62707,0.5398318,46.01693,0.239,19.78,6.158,0.406,18.12,5.315,774.9177,2.412,197.6,-112.9
"2019-06-13 06:50:00",75,12.99,0.448,217.7687,25.79281,228.9928,305.307,115.6618,0.1206382,0.7905131,83.65458,0.5408429,0.5945022,84.00296,0.5354323,46.43627,0.309,17.58,8.24,0.428,16.59,7.386,774.9197,2.411,197.5,-113
"2019-06-13 07:00:00",76,13.07,1.847,254.7621,38.29964,229.4966,308.6071,137.3519,0.1502252,1.173446,73.69663,0.4899932,1.147289,74.02511,0.4912301,47.49431,0.793,5.917,51.31,0.777,34.24,61.3,775.0203,2.41,196.8,-113.1
"2019-06-13 07:10:00",77,13.14,3.415,268.8308,46.11543,229.6514,311.9762,140.3906,0.1714387,0.6793325,78.1513,0.5010816,0.7228241,78.05851,0.5022448,48.67964,2.284,324.3,44.43,1.033,1.296,64.01,774.9203,2.413,196.3,-113.2
"2019-06-13 07:20:00",78,13.19,4.685,285.122,54.87783,229.7337,314.5226,145.4552,0.192408,0.7325414,77.36763,0.498238,0.7165126,77.73537,0.5000528,49.99557,1.667,334.3,51.08,1.212,9.53,88.7,774.9594,2.413,195.1,-113.2
"2019-06-13 07:30:00",79,13.21,5.838,298.0188,62.88039,230.0399,317.2646,147.9137,0.2109431,1.071553,78.07066,0.5154668,0.958742,78.95328,0.5170519,51.4923,1.234,32.2,53.25,1.165,38.06,54.55,775.0997,2.414,196.7,-113.5
"2019-06-13 07:40:00",80,13.27,7.297,303.4414,69.86883,230.894,320.9873,143.4792,0.2302183,1.587397,78.92139,0.5404256,1.477331,79.08666,0.5372831,53.23761,0.757,58.08,36.78,0.547,56.12,33.74,775.2106,2.418,197.9,-114.1
"2019-06-13 07:50:00",81,13.31,8.24,310.619,78.68011,231.7932,324.3839,139.3482,0.2532736,1.759451,69.25629,0.4805029,1.761402,69.58102,0.4828394,54.84906,1.285,30.66,50.32,1.08,49.85,41.47,775.2104,2.408,197.4,-113.2
"2019-06-13 08:00:00",82,13.35,9.07,325.8868,86.735,232.3493,328.1359,143.3651,0.2661068,2.126128,66.93051,0.4763914,2.193964,67.29775,0.4813403,56.40126,1.673,37.14,47.94,1.362,53.68,50.46,775.2196,2.407,199.9,-113.3
"2019-06-13 08:10:00",83,13.39,9.47,350.8139,95.14668,232.6963,330.2592,158.1043,0.2711506,1.989745,64.52225,0.4548267,1.932274,65.54043,0.4601647,57.44282,3.838,356,31.99,3.148,14.56,39.58,775.1868,2.409,205.9,-113.4
"2019-06-13 08:20:00",84,13.47,9.52,375.1437,103.8816,232.8242,331.8802,172.2062,0.276916,2.24026,63.77441,0.4576181,2.215928,64.56139,0.4625261,58.42357,2.641,29.77,41.87,2.229,39.33,40.84,775.2797,2.411,197.9,-113.7
"2019-06-13 08:30:00",85,13.54,10.07,396.308,107.86,232.4485,336.6789,184.2176,0.272166,1.697449,76.41309,0.5274741,1.695924,76.92507,0.530948,59.82911,1.217,119.1,10.52,1.386,129.6,12.83,775.3586,2.408,196.7,-113.1
"2019-06-13 08:40:00",86,13.6,10.89,419.0306,114.3159,232.7704,341.6908,195.7944,0.2728036,1.808365,74.80979,0.5205493,1.75443,75.45803,0.5230379,61.27657,0.98,116.7,11.88,1.08,124.1,12.26,775.4844,2.402,206.8,-112.6
"2019-06-13 08:50:00",87,13.78,11.93,438.9136,122.526,232.718,347.3786,201.727,0.2791365,2.49575,69.37786,0.5064517,2.474388,70.02702,0.5102779,63.04096,0.243,346.9,25.48,0.176,3.682,28.28,775.5096,2.399,218.3,-112.6
"2019-06-13 09:00:00",88,13.98,12.76,461.5351,128.3124,233.3493,351.5475,215.0244,0.2780159,1.689043,69.67364,0.480612,1.965343,69.00887,0.4855728,64.63016,1.169,342.1,58.37,0.65,11.68,75.8,775.4473,2.405,209.4,-112.9
"2019-06-13 09:10:00",89,14.33,13.03,487.0354,136.9673,233.3066,353.7638,229.6109,0.2811976,1.471832,72.8082,0.4944647,1.936473,71.14413,0.499556,66.07243,1.257,327.9,54.46,0.674,288.4,92.5,775.4791,2.402,210,-112.4
"2019-06-13 09:20:00",90,14.55,13.25,510.6259,144.4077,233.447,356.3843,243.2807,0.2828008,1.571298,71.21056,0.4870814,1.913525,70.06658,0.4911098,67.16594,2.024,318.2,33.86,1.5,319,49.27,775.5072,2.405,210.7,-112.8
"2019-06-13 09:30:00",91,14.56,13.29,535.7744,152.7617,233.5994,359.392,257.2199,0.2851178,1.964331,68.31262,0.4803205,2.272252,67.67057,0.4863205,68.12394,1.033,336.5,73.98,0.78,69.01,93.4,775.5776,2.398,208.4,-112.2
"2019-06-13 09:40:00",92,14.57,13.46,556.3884,158.0847,234.2814,362.8281,269.7569,0.284143,1.831607,68.45983,0.4770473,2.02967,68.16544,0.481678,68.78443,2.294,339.7,30.55,1.804,349.7,49,775.6516,2.401,217.9,-112.5
"2019-06-13 09:50:00",93,14.57,13.55,579.3748,166.0925,234.6326,366.6577,281.2571,0.286677,2.306531,70.38082,0.5073512,2.350088,70.62053,0.5106304,69.56767,0.387,358.4,68.31,0.333,334.5,71.85,775.7924,2.399,214.2,-112.5
"2019-06-13 10:00:00",94,14.55,14.33,598.1199,170.0332,236.2749,374.4987,289.8628,0.2842935,2.967393,65.94207,0.4983035,3.220825,65.726,0.5057059,70.8323,0.503,9.78,55.33,0.437,65.72,79.75,775.8121,2.39,227.5,-111.9
"2019-06-13 10:10:00",95,14.54,15.06,618.9739,173.7518,237.0704,379.7872,302.5054,0.2807163,3.082286,66.42753,0.5061201,3.389606,66.30431,0.5162089,72.2002,0.505,74.71,81.5,0.523,118.2,65.69,775.9469,2.395,227.1,-112.5
"2019-06-13 10:20:00",96,14.51,15.5,638.806,179.2006,237.5258,382.587,314.5441,0.2805203,2.613526,65.80538,0.4850622,2.987556,65.31031,0.4944594,73.14201,0.864,321.6,69.15,0.598,80.9,95.4,775.9603,2.395,224.1,-112.3
"2019-06-13 10:30:00",97,14.51,16.09,658.0477,185.4434,237.6269,387.5757,322.6555,0.2818035,3.148771,67.82308,0.5192102,3.621981,66.61784,0.527302,74.38071,0.174,145.1,51.31,0.337,167.6,39.88,775.9619,2.394,229.7,-112.4
"2019-06-13 10:40:00",98,14.48,16.88,675.7778,186.6224,239.21,393.0748,335.2906,0.2762046,3.040068,68.6741,0.5212687,3.132685,68.80494,0.5256891,75.55757,0.796,91.3,43.68,0.929,114.4,45.66,776.0099,2.385,232.8,-111.5
"2019-06-13 10:50:00",99,14.47,17.47,693.0387,194.342,238.4354,396.8686,340.2635,0.2804108,3.063212,67.32732,0.5121841,3.167989,67.35673,0.5161901,76.70697,0.355,343.9,36.21,0.291,337.8,46.96,776.1235,2.393,228,-112.3
"2019-06-13 11:00:00",100,14.45,18.28,710.6625,197.1845,239.0182,400.7151,351.7812,0.2775257,2.406773,72.25378,0.5247995,2.556871,72.44173,0.5318639,77.77982,0.564,137.1,34.79,0.701,142.2,31.3,776.1566,2.401,228.4,-112.7
"2019-06-13 11:10:00",101,14.43,18.9,731.2621,202.2047,240.2105,405.8388,363.4292,0.2765123,3.695888,65.51559,0.5203289,4.027245,64.80242,0.5269238,78.94286,0.018,221.4,15.86,0.048,209.7,17.88,776.2722,2.383,228.3,-111.5
