"TOA5","5569","CR6","5569","CR6.Std.06.08","CPU:HMTD_AWS.CR6","32915","MIN_10"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","DR_Avg","UR_Avg","DLR_Avg","ULR_Avg","Rn_Avg","Albedo_Avg","Air_T_1_5m_Avg","Air_RH_1_5m_Avg","Vapor_p_1_5m_Avg","Air_T_3m_Avg","Air_RH_3m_Avg","Vapor_p_3m_Avg","RainSnow","WS_1_5m","WD_1_5m","Std_WD_1_5m","WS_3m","WD_3m","Std_WD_3m","Pressure_Avg","Raw_Distance_Avg","SignalQuality_Avg","Snow_depth_Avg"
"TS","RN","V","DegC","W/m2","W/m2","W/m2","W/m2","W/m2","%","DegC","%","kPa","DegC","%","kPa","mm","m/s","Deg","Deg","m/s","Deg","Deg","hPa","","","cm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Avg","Avg"
"1945-04-09 05:10:00",0,14.34,15.7,820.1041,1080.826,"NAN","NAN","NAN",0.002270086,2.234569,53.30523,0.382426,0.4566168,99.77567,0.6299221,387.857,1.753,353.7,14.97,0,0,0,772.5392,0.392,323.1,89.1
"1945-04-09 05:20:00",1,14.3,16.12,0,849.3273,"NAN","NAN","NAN",0,1.885585,55.02142,0.3849819,0.4594158,99.51398,0.6283972,387.7797,1.617,349.8,23.97,0.03,83.7,25.61,772.5873,0.392,320.3,89
"2021-06-07 12:20:00",2,14.36,17.02,0,321.6782,"NAN","NAN","NAN",0,2.380018,51.9888,0.376897,0.5225152,98.91895,0.6274981,387.8342,0.384,37.33,86.4,0.019,77.53,18.87,772.7397,0.411,212.4,87.1
"2021-06-07 12:30:00",3,14.31,17.45,0,224.5288,"NAN","NAN","NAN",0,3.501845,50.53404,0.3960947,0.5521099,98.70521,0.6274834,387.8758,0.161,252.2,36.06,0.022,73.33,19.42,772.7421,0.421,211.4,86.1
"2021-06-07 12:40:00",4,14.33,17.74,0,188.7378,"NAN","NAN","NAN",0,3.100339,50.52613,0.3850137,0.5738256,98.43679,0.6267604,387.9085,0.853,7.651,5.337,0.001,62.92,0.768,772.7374,0.416,246.4,86.6
"2021-06-07 12:50:00",5,14.33,17.2,0,209.6056,"NAN","NAN","NAN",0,2.863407,49.55227,0.3718125,0.6196268,98.23064,0.6275219,387.9402,1.248,9.26,9.48,0,0,0,772.736,0.438,188.6,84.4
"2021-06-07 13:00:00",6,14.38,16.41,0,389.6871,"NAN","NAN","NAN",0,2.64083,48.94796,0.361456,0.7064196,97.84722,0.6290035,387.966,0.852,352.6,15.07,0,0,0,772.7379,0.431,214.8,85.1
"2021-06-07 13:10:00",7,14.33,15.95,0,449.3058,"NAN","NAN","NAN",0,3.25528,48.57225,0.3746263,0.7949336,97.29252,0.6294464,387.9839,0.551,356.9,26.85,0,0,0,772.7431,0.428,201.5,85.4
"2021-06-07 13:20:00",8,14.32,15.36,0,497.8883,"NAN","NAN","NAN",0,2.820111,49.27502,0.3685199,0.8641242,96.65795,0.6284706,388.0027,0.999,349.9,29.44,0,0,0,772.8806,0.423,214.7,85.9
"2021-06-07 13:30:00",9,14.33,14.2,0,514.1261,"NAN","NAN","NAN",0,2.310924,51.85138,0.3739786,0.9284095,96.07384,0.6275751,388.0186,2.004,345.5,12.81,0,0,0,772.8929,0.432,234.2,85
"2021-06-07 13:40:00",10,14.33,13.21,0,513.8506,"NAN","NAN","NAN",0,2.292859,52.22392,0.3761874,0.9664561,95.61787,0.6263122,388.0334,1.875,353.9,18.33,0,0,0,772.8947,0.427,230.4,85.5
"2021-06-07 13:50:00",11,14.33,12.51,0,620.2412,"NAN","NAN","NAN",0,2.642272,50.58105,0.3735326,1.009686,95.31743,0.6262921,388.0483,1.163,3.499,14.74,0,0,0,772.8958,0.418,262,86.4
"2021-06-07 14:00:00",12,13.89,12.44,0,553.088,"NAN","NAN","NAN",0,3.459176,51.62832,0.403666,1.039498,95.1123,0.626288,388.0573,0.41,25.13,8.2,0,0,0,772.8969,0.42,257.1,86.1
"2021-06-07 14:10:00",13,13.89,12.92,0,563.3673,"NAN","NAN","NAN",0,4.694071,44.11127,0.3760559,1.063577,94.90276,0.6259924,388.0691,0.035,114.4,6.487,0,0,0,772.8961,0.427,217.2,85.4
"2021-06-07 14:20:00",14,13.89,13.46,0,618.166,"NAN","NAN","NAN",0,6.029288,38.56936,0.3609163,1.104014,94.65076,0.6261504,388.0801,0,0,0,0,0,0,772.8953,0.422,207.2,85.7
"2021-06-07 14:30:00",15,13.89,13.95,0,695.2849,"NAN","NAN","NAN",0,5.404391,39.23107,0.3516368,1.12936,94.42711,0.6258116,388.09,0,0,0,0,0,0,772.8948,0.409,270.6,87.1
"2021-06-07 14:40:00",16,13.89,14.33,0,764.4895,"NAN","NAN","NAN",0,4.532314,41.02634,0.3459378,1.148557,94.17976,0.625035,388.1029,0.08,178.7,1.826,0,0,0,772.8933,0.412,220.8,86.9
"2021-06-07 14:50:00",17,13.88,14.5,0,860.2616,"NAN","NAN","NAN",0,3.05159,48.73033,0.3703452,1.182719,93.95542,0.6250808,388.1147,0.934,200.8,11.57,0,0,0,772.8919,0.422,199.4,85.9
"2021-06-07 15:00:00",18,13.89,14.61,0,903.1417,"NAN","NAN","NAN",0,2.882432,54.03239,0.4059296,1.195652,93.803,0.6246474,388.1267,0.852,198.6,12.11,0,0,0,772.8926,0.429,201.4,85.2
"2021-06-07 15:10:00",19,13.89,14.82,0,921.2394,"NAN","NAN","NAN",0,3.013765,55.8741,0.4236656,1.195114,93.68745,0.6238538,388.1375,0.5,189.3,11.57,0,0,0,773.0209,0.448,210.6,83.4
"2021-06-07 15:20:00",20,13.86,15.24,0,935.3087,"NAN","NAN","NAN",0,3.607863,55.62902,0.4396599,1.195596,93.61623,0.6234012,388.1544,0.438,172.7,18.6,0,0,0,773.0419,0.441,217.5,84
"2021-06-07 15:30:00",21,13.86,15.65,0,977.8046,"NAN","NAN","NAN",0,3.322897,60.04772,0.4652714,1.194908,93.57519,0.6230971,388.217,0.4,162.7,8.72,0,0,0,773.0681,0.44,223.1,84.1
"2021-06-07 15:40:00",22,13.86,16.18,0,966.4902,"NAN","NAN","NAN",0,6.129445,50.09154,0.4700368,1.195481,93.64009,0.6235549,388.3649,0,0,0,0,0,0,773.1005,0.462,246.3,81.7
"2021-06-07 15:50:00",23,13.85,16.82,0,984.8989,"NAN","NAN","NAN",0,6.957248,46.31023,0.4601659,1.193089,93.74704,0.6241596,388.5475,0,0,0,0,0,0,773.136,0.459,216.6,82
"2021-06-07 16:00:00",24,13.84,17.21,0,1040.889,"NAN","NAN","NAN",0,3.442983,57.90127,0.452422,1.165938,93.84336,0.6235822,388.5536,0.243,352.3,10.1,0,0,0,773.1883,0.452,251.1,82.9
"2021-06-07 16:10:00",25,13.84,17.27,0,1042.644,"NAN","NAN","NAN",0,2.902156,59.17665,0.4451391,1.138097,93.95984,0.6231066,388.4414,0.58,1.3,9.94,0,0,0,773.1879,0.46,218.8,82.1
"2021-06-07 16:20:00",26,13.83,17.35,0,1012.187,"NAN","NAN","NAN",0,3.036586,57.85366,0.4393505,1.103298,94.11716,0.6225883,388.4503,0.576,9.8,5.383,0,0,0,773.1874,0.463,227.2,81.9
"2021-06-07 16:30:00",27,13.82,17.85,0,979.7679,"NAN","NAN","NAN",0,3.348418,56.57006,0.4392295,1.075591,94.27371,0.6223815,388.4681,0.554,95.2,20.98,0,0,0,773.1875,0.467,240.2,81.5
"2021-06-07 16:40:00",28,13.82,18.35,0,951.8598,"NAN","NAN","NAN",0,2.732333,56.33208,0.418685,1.058504,94.3827,0.6223347,388.4899,1.07,105.8,4.778,0,0,0,773.1891,0.464,214.6,81.7
"2021-06-07 16:50:00",29,13.81,18.91,0,916.8207,"NAN","NAN","NAN",0,3.092601,51.7347,0.3943677,1.058855,94.47188,0.6229384,388.5168,0.619,103.4,8.45,0,0,0,773.1884,0.478,241.4,80.3
"2021-06-07 17:00:00",30,13.8,19.6,0,892.2183,"NAN","NAN","NAN",0,3.037904,55.96808,0.4249463,1.02285,94.52552,0.6216784,388.5068,0.926,102,7.544,0,0,0,773.1874,0.477,220.7,80.5
"2021-06-07 17:10:00",31,13.8,20.07,0,873.5261,"NAN","NAN","NAN",0,2.866793,58.39265,0.4381738,1.01381,94.55341,0.6214566,388.4512,0.848,110.6,21.61,0,0,0,773.1876,0.466,283.1,81.6
"2021-06-07 17:20:00",32,13.8,20.42,0,787.7105,"NAN","NAN","NAN",0,2.790644,58.97134,0.4401135,1.014086,94.5788,0.6216358,388.3946,1.191,104.9,5.167,0,0,0,773.1881,0.473,211.5,80.9
"2021-06-07 17:30:00",33,13.78,20.48,0,744.1409,"NAN","NAN","NAN",0,2.627373,59.95338,0.4423091,1.014461,94.57041,0.6215975,388.3331,1.105,128.3,13.9,0,0,0,773.186,0.481,199.2,80
"2021-06-07 17:40:00",34,13.77,20.57,0,730.9026,"NAN","NAN","NAN",0,2.956515,59.52533,0.4494324,1.014993,94.50599,0.6211979,388.3222,0.583,147.7,12.35,0,0,0,773.187,0.48,193.4,80.2
"2021-06-07 17:50:00",35,13.77,20.85,0,730.9792,"NAN","NAN","NAN",0,3.404786,58.45818,0.4556753,1.02868,94.41298,0.6211991,388.3172,0.407,142.9,27.58,0,0,0,773.1882,0.479,237.2,80.2
"2021-06-07 18:00:00",36,13.78,21.09,0,744.664,"NAN","NAN","NAN",0,4.645339,54.20191,0.4608165,1.061115,94.31423,0.622,388.3172,0.243,330.3,24.57,0,0,0,773.1871,0.48,234.7,79.97
"2021-06-07 18:10:00",37,13.77,21.1,0,761.2916,"NAN","NAN","NAN",0,3.319691,58.32684,0.4519211,1.060264,94.24524,0.621507,388.3113,0.494,18.37,12.28,0,0,0,773.1862,0.48,205.1,80.1
"2021-06-07 18:20:00",38,13.77,21.07,0,777.9484,"NAN","NAN","NAN",0,3.321034,60.37199,0.4677711,1.062123,94.18176,0.6211715,388.3033,0.485,76.14,39.37,0,0,0,773.1857,0.469,233.8,81.2
"2021-06-07 18:30:00",39,13.76,20.77,0,800.6683,"NAN","NAN","NAN",0,2.633376,65.34556,0.4822153,1.061574,94.15757,0.6209874,388.2915,0.997,122,13.52,0,0,0,773.1871,0.467,244.5,81.5
"2021-06-07 18:40:00",40,13.77,20.23,0,801.4156,"NAN","NAN","NAN",0,2.384206,66.84333,0.4846523,1.062497,94.15429,0.6210071,388.2756,0.716,134.9,13.36,0,0,0,773.1859,0.477,231.9,80.5
"2021-06-07 18:50:00",41,13.78,19.66,0,803.1125,"NAN","NAN","NAN",0,2.598096,65.54112,0.4824919,1.062089,94.1549,0.6209928,388.2736,0.306,53.23,0.702,0,0,0,773.1884,0.477,267.5,80.5
"2021-06-07 19:00:00",42,13.81,18.97,0,794.8429,"NAN","NAN","NAN",0,2.603537,67.2727,0.4953693,1.062419,94.1766,0.6211507,388.2825,0.179,61.88,10.13,0,0,0,773.1898,0.477,281.8,80.5
"2021-06-07 19:10:00",43,13.82,18.19,0,779.5225,"NAN","NAN","NAN",0,2.826101,67.02078,0.5014115,1.063058,94.24755,0.6216473,388.2915,0,0,0,0,0,0,773.1913,0.465,314.6,81.6
"2021-06-07 19:20:00",44,13.85,17.32,"NAN",768.9951,"NAN","NAN","NAN","NAN",3.499876,65.39256,0.5131094,1.040492,94.36647,0.6214214,388.3053,0.159,242.5,8.83,0,0,0,773.3009,0.464,331.9,81.7
"2021-06-07 19:30:00",45,13.89,16.23,"NAN",760.4169,"NAN","NAN","NAN","NAN",2.724404,67.7332,0.502759,0.9988679,94.52956,0.6206316,388.3251,0.81,11.59,9.7,0,0,0,773.1965,0.466,317,81.6
"2021-06-07 19:40:00",46,13.88,14.92,"NAN",746.2059,"NAN","NAN","NAN","NAN",2.066706,70.77668,0.5016688,0.9544726,94.73059,0.619965,388.342,0.386,44.01,32.24,0,0,0,773.2469,0.475,256.1,80.7
"2021-06-07 19:50:00",47,13.91,13.69,"NAN",741.5938,"NAN","NAN","NAN","NAN",1.931683,72.33999,0.5077594,0.8980104,94.98145,0.6190817,388.3609,0.192,85.7,6.861,0,0,0,773.3494,0.479,223.3,80.3
"2021-06-07 20:00:00",48,13.95,12.58,"NAN",748.5208,"NAN","NAN","NAN","NAN",1.993611,72.2254,0.5092584,0.8342036,95.26912,0.6181057,388.3848,0.188,40.5,2.03,0,0,0,773.3516,0.483,222.1,79.95
"2021-06-07 20:10:00",49,13.94,11.48,"NAN",736.429,"NAN","NAN","NAN","NAN",2.104587,70.13904,0.4985425,0.7681655,95.55804,0.6170327,388.4076,0.542,32.36,3.806,0,0,0,773.3525,0.485,213.2,79.69
"2021-06-07 20:20:00",50,13.98,10.34,"NAN",722.1658,"NAN","NAN","NAN","NAN",1.930716,70.38996,0.4940913,0.6915737,95.87917,0.6156919,388.4294,0.573,6.353,12.18,0,0,0,773.3548,0.488,206.3,79.47
"2021-06-07 20:30:00",51,13.98,9.2,"NAN",703.4075,"NAN","NAN","NAN","NAN",1.792101,71.97766,0.5002625,0.6191224,96.21135,0.6145999,388.4532,0.607,353.5,16.63,0,0,0,773.3547,0.489,199.6,79.32
"2021-06-07 20:40:00",52,13.79,8.16,"NAN",669.9613,"NAN","NAN","NAN","NAN",2.045937,70.67416,0.5000965,0.5428237,96.5111,0.6131232,388.4791,0.224,96.4,44.73,0,0,0,773.3556,0.49,194.2,79.19
"2021-06-07 20:50:00",53,13.65,7.216,"NAN",651.3302,"NAN","NAN","NAN","NAN",1.299674,79.86157,0.5357103,0.468843,96.81873,0.6117949,388.4989,0.858,125.2,16.34,0,0,0,773.3568,0.49,192.8,79.27
"2021-06-07 21:00:00",54,13.57,6.331,"NAN",692.7112,"NAN","NAN","NAN","NAN",0.9536428,80.42125,0.526228,0.395414,97.13209,0.6105215,388.5237,0.968,152,10.25,0,0,0,773.3769,0.489,194.5,79.39
"2021-06-07 21:10:00",55,13.52,5.524,"NAN",1622.367,"NAN","NAN","NAN","NAN",0.7208742,85.85462,0.5524715,0.3284968,97.42164,0.6093811,388.5457,0.825,167.9,9.97,0,0,0,773.5075,0.489,196.2,79.45
"2021-06-07 21:20:00",56,13.47,4.813,"NAN","NAN","NAN","NAN","NAN","NAN",1.003786,80.38345,0.52753,0.2736341,97.67808,0.6085613,388.5645,0.342,252.1,36.26,0,0,0,773.6085,0.49,195,79.31
"2021-06-07 21:30:00",57,13.43,4.198,"NAN",4609.383,"NAN","NAN","NAN","NAN",1.378457,76.63977,0.5170441,0.232176,97.90488,0.608144,388.5864,0.516,351.5,8.57,0,0,0,773.6653,0.491,192,79.18
"2021-06-07 21:40:00",58,13.38,3.665,"NAN","NAN","NAN","NAN","NAN","NAN",0.7199023,83.16311,0.534916,0.2003007,98.09817,0.6079379,388.6102,0.776,12.64,11.76,0,0,0,773.6657,0.49,194,79.29
"2021-06-07 21:50:00",59,13.32,3.204,"NAN",1241.524,"NAN","NAN","NAN","NAN",0.2864727,88.67921,0.5530104,0.1572573,98.25373,0.6070039,388.6251,0.976,41.17,10.08,0,0,0,773.6656,0.491,192,79.24
"2021-06-07 22:00:00",60,13.27,2.74,"NAN",939.0133,"NAN","NAN","NAN","NAN",0.156502,87.03506,0.5376768,0.1349871,98.39092,0.6068705,388.644,0.837,19.5,9.2,0,0,0,773.7264,0.491,191.6,79.27
"2021-06-07 22:10:00",61,13.23,2.309,"NAN",921.358,"NAN","NAN","NAN","NAN",0.2271413,86.04476,0.5342685,0.1115443,98.522,0.6066458,388.653,1.131,358,22.58,0,0,0,773.7298,0.491,192.3,79.29
"2021-06-07 22:20:00",62,13.19,1.961,"NAN",3867.796,"NAN","NAN","NAN","NAN",0.06557808,85.03298,0.5218602,0.09642385,98.64964,0.6067659,388.6668,1.405,11.65,10.77,0,0,0,773.748,0.492,190.2,79.19
"2021-06-07 22:30:00",63,13.15,1.602,"NAN",3920.562,"NAN","NAN","NAN","NAN",-0.2176598,85.31889,0.5128877,0.06629219,98.74242,0.6060092,388.6768,1.404,60.76,17.1,0,0,0,773.8177,0.492,189.6,79.17
"2021-06-07 22:40:00",64,13.15,1.262,"NAN",3923.186,"NAN","NAN","NAN","NAN",-0.1499711,88.81041,0.5365537,0.06700706,98.82978,0.6065769,388.6837,1.062,72.52,8.65,0,0,0,773.8181,0.492,191.3,79.21
"2021-06-07 22:50:00",65,13.11,0.945,"NAN","NAN","NAN","NAN","NAN","NAN",-0.2623517,89.46495,0.5360817,0.06113701,98.91508,0.606842,388.7006,0.697,120.7,38.58,0,0,0,773.8184,0.492,190.3,79.21
"2021-06-07 23:00:00",66,13.1,0.642,"NAN","NAN","NAN","NAN","NAN","NAN",-0.3359933,90.58109,0.5398934,0.02180659,98.99487,0.6055993,388.7165,0.44,52.22,33.38,0,0,0,773.8188,0.492,191.3,79.27
"2021-06-07 23:10:00",67,13.06,0.414,"NAN","NAN","NAN","NAN","NAN","NAN",-0.3846847,90.34248,0.536512,0.02145971,99.06104,0.6059888,388.7294,0.739,54.26,16.34,0,0,0,773.8186,0.491,194,79.35
"2021-06-07 23:20:00",68,13.04,0.198,"NAN","NAN","NAN","NAN","NAN","NAN",-0.611982,93.80517,0.5479907,0.02121442,99.12807,0.6063882,388.7414,0.73,39.15,20.62,0,0,0,773.8173,0.49,195,79.41
"2021-06-07 23:30:00",69,13.03,-0.026,"NAN","NAN","NAN","NAN","NAN","NAN",-0.3874395,90.3837,0.5366789,0.02101059,99.19355,0.6067796,388.7453,0.449,24.8,5.659,0,0,0,773.8172,0.489,197.7,79.49
"2021-06-07 23:40:00",70,13.03,-0.24,"NAN","NAN","NAN","NAN","NAN","NAN",-0.4750089,90.25474,0.5324858,-0.01347453,99.25699,0.6056492,388.7552,0.284,356.9,7.265,0,0,0,773.8428,0.489,197.5,79.53
"2021-06-07 23:50:00",71,13,-0.416,"NAN","NAN","NAN","NAN","NAN","NAN",-0.6564654,95.47993,0.5559395,-0.02486916,99.30696,0.6054523,388.7642,0,0,0,0,0,0,773.909,0.489,200.1,79.59
"2021-06-08 00:00:00",72,12.98,-0.567,"NAN","NAN","NAN","NAN","NAN","NAN",-0.77637,97.84846,0.5647698,-0.02566414,99.36503,0.6057714,388.7702,0.32,61.9,12.9,0,0,0,774.0286,0.489,202.1,79.58
"2021-06-08 00:10:00",73,12.98,-0.566,"NAN","NAN","NAN","NAN","NAN","NAN",-0.7241045,96.54361,0.559375,-0.02411919,99.41716,0.6061572,388.7791,1.328,29.09,10.49,0,0,0,774.1188,0.489,202,79.56
"2021-06-08 00:20:00",74,12.99,-0.502,"NAN","NAN","NAN","NAN","NAN","NAN",-0.6845444,87.92764,0.5108129,-0.02597338,99.46703,0.6063796,388.7821,1.29,2.534,14.89,0,0,0,774.1191,0.489,200.4,79.61
"2021-06-08 00:30:00",75,12.96,-0.396,"NAN","NAN","NAN","NAN","NAN","NAN",-0.3633813,86.02825,0.5117308,-0.02467244,99.52,0.6067598,388.7851,1.14,346.7,13.75,0,0,0,774.1198,0.489,198,79.57
"2021-06-08 00:40:00",76,12.94,-0.354,"NAN","NAN","NAN","NAN","NAN","NAN",-0.2854707,86.66841,0.5184773,-0.02404505,99.56892,0.6070858,388.791,1.206,5.344,5.935,0,0,0,774.1184,0.487,202.7,79.72
"2021-06-08 00:50:00",77,12.94,-0.427,"NAN","NAN","NAN","NAN","NAN","NAN",-0.5071878,86.73366,0.510589,-0.02597555,99.59867,0.607182,388.7921,1.154,19.68,9.98,0,0,0,774.2115,0.486,207.5,79.88
"2021-06-08 01:00:00",78,12.96,-0.52,"NAN","NAN","NAN","NAN","NAN","NAN",-0.5547942,85.62769,0.5022966,-0.02402624,99.63081,0.607464,388.7921,1.059,22.04,9.53,0,0,0,774.2472,0.485,208.8,79.97
"2021-06-08 01:10:00",79,12.95,-0.535,"NAN","NAN","NAN","NAN","NAN","NAN",-0.4897934,86.71049,0.5110644,-0.02427521,99.66402,0.6076554,388.7941,1.215,352.2,17.07,0,0,0,774.1186,0.485,206.1,79.93
"2021-06-08 01:20:00",80,12.96,-0.488,"NAN","NAN","NAN","NAN","NAN","NAN",-0.5489935,87.43407,0.5131065,-0.02527987,99.69996,0.6078302,388.8,1.336,358.2,9.77,0,0,0,774.127,0.484,209.4,80
"2021-06-08 01:30:00",81,12.95,-0.553,"NAN","NAN","NAN","NAN","NAN","NAN",-0.674201,86.77478,0.5046354,-0.02652435,99.73583,0.6079939,388.8069,1.063,4.929,14.1,0,0,0,774.1437,0.485,207.3,80
"2021-06-08 01:40:00",82,12.94,-0.659,"NAN","NAN","NAN","NAN","NAN","NAN",-0.4790456,86.16622,0.5082508,-0.02634595,99.75713,0.6081316,388.8149,1.343,343,13.72,0,0,0,774.1193,0.484,207.1,80.1
"2021-06-08 01:50:00",83,12.95,-0.713,"NAN","NAN","NAN","NAN","NAN","NAN",-0.6370223,85.20885,0.4968719,-0.02551384,99.79549,0.6084023,388.8138,1.312,354.9,11.18,0,0,0,774.0089,0.484,207.3,80
"2021-06-08 02:00:00",84,12.93,-0.823,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9325774,85.38623,0.4872366,-0.02610601,99.82454,0.6085531,388.8149,1.313,9.16,6.509,0,0,0,773.9689,0.486,206.2,79.9
"2021-06-08 02:10:00",85,12.93,-0.971,"NAN","NAN","NAN","NAN","NAN","NAN",-1.050483,84.89783,0.4802985,-0.02659314,99.84737,0.6086708,388.8189,1.614,13.11,7.356,0,0,0,773.9421,0.486,205.8,79.87
"2021-06-08 02:20:00",86,12.92,-1.123,"NAN","NAN","NAN","NAN","NAN","NAN",-1.046975,86.20251,0.4877941,-0.02666868,99.85036,0.6086857,388.8229,1.267,10.45,9.72,0,0,0,773.8181,0.487,204.5,79.84
"2021-06-08 02:30:00",87,12.92,-1.28,"NAN","NAN","NAN","NAN","NAN","NAN",-1.057702,85.86742,0.4855181,-0.02667592,99.88025,0.6088676,388.8269,1.491,19.72,8.04,0,0,0,773.9163,0.487,203.9,79.75
"2021-06-08 02:40:00",88,12.92,-1.441,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9886633,85.1108,0.4836558,-0.02671865,99.88062,0.6088679,388.8289,1.306,30.29,4.411,0,0,0,773.9208,0.488,204.1,79.72
"2021-06-08 02:50:00",89,12.92,-1.598,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9100394,83.73513,0.4786156,-0.02633896,99.88036,0.6088831,388.8338,0.98,30.86,5.107,0,0,0,773.9439,0.487,204.6,79.74
"2021-06-08 03:00:00",90,12.92,-1.746,"NAN","NAN","NAN","NAN","NAN","NAN",-0.7706968,83.69627,0.4832845,-0.02628543,99.87903,0.6088774,388.8328,0.447,19.63,8.31,0,0,0,773.9691,0.487,205.3,79.78
"2021-06-08 03:10:00",91,12.91,-1.872,"NAN","NAN","NAN","NAN","NAN","NAN",-0.8574325,83.00579,0.4762717,-0.02630234,99.8813,0.6088905,388.8358,0.788,28.33,7.388,0,0,0,773.9698,0.488,205.6,79.69
"2021-06-08 03:20:00",92,12.92,-2,"NAN","NAN","NAN","NAN","NAN","NAN",-0.741589,83.20627,0.4814779,-0.02556203,99.87949,0.6089123,388.8387,0.326,39.23,2.739,0,0,0,773.9703,0.488,207.4,79.68
"2021-06-08 03:30:00",93,12.92,-2.107,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9428514,83.82024,0.4779527,-0.02628276,99.87872,0.6088756,388.8428,0.613,43.22,8.85,0,0,0,773.9705,0.488,207.2,79.72
"2021-06-08 03:40:00",94,12.89,-2.168,"NAN","NAN","NAN","NAN","NAN","NAN",-1.297109,84.7551,0.4708467,-0.02614288,99.87845,0.6088802,388.8438,0.51,57.37,13.05,0,0,0,773.9268,0.488,206.6,79.72
"2021-06-08 03:50:00",95,12.89,-2.152,"NAN","NAN","NAN","NAN","NAN","NAN",-1.154176,83.42672,0.4683831,-0.02498105,99.87906,0.6089353,388.8417,0.195,34.45,4.186,0,0,0,773.9667,0.488,204.7,79.75
"2021-06-08 04:00:00",96,12.89,-1.997,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9950764,82.30254,0.467492,-0.02803116,99.88125,0.6088137,388.8448,0.05,32.09,1.314,0,0,0,773.9689,0.487,204,79.78
"2021-06-08 04:10:00",97,12.89,-1.764,"NAN","NAN","NAN","NAN","NAN","NAN",-0.8630699,82.0405,0.470535,-0.02674777,99.881,0.608869,388.8438,0,0,0,0,0,0,773.9507,0.486,206.7,79.9
"2021-06-08 04:20:00",98,12.9,-1.516,"NAN","NAN","NAN","NAN","NAN","NAN",-0.7385043,81.31566,0.4706417,-0.02692248,99.87891,0.6088485,388.8477,0.214,350.2,10.27,0,0,0,773.8276,0.485,205.4,79.93
"2021-06-08 04:30:00",99,12.91,-1.301,"NAN","NAN","NAN","NAN","NAN","NAN",-0.5901393,80.65201,0.4718804,-0.02630857,99.8785,0.6088731,388.8448,0.226,339.9,13.8,0,0,0,773.8173,0.485,206.4,79.94
"2021-06-08 04:40:00",100,12.89,-1.167,"NAN","NAN","NAN","NAN","NAN","NAN",-0.5992296,81.02391,0.4737468,-0.02763265,99.87875,0.6088161,388.8477,0.431,351.6,10.28,0,0,0,773.8312,0.486,204.5,79.89
"2021-06-08 04:50:00",101,12.91,-0.992,"NAN","NAN","NAN","NAN","NAN","NAN",-0.6976169,81.97562,0.475882,-0.02768847,99.88063,0.6088251,388.8527,0.858,358.3,10.02,0,0,0,773.8324,0.487,202.5,79.79
"2021-06-08 05:00:00",102,12.91,-0.789,"NAN","NAN","NAN","NAN","NAN","NAN",-0.7415798,83.12415,0.4809891,-0.02737999,99.88,0.608835,388.8537,0.523,18.94,18.21,0,0,0,773.8167,0.487,201.7,79.73
"2021-06-08 05:10:00",103,12.94,-0.589,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9900017,84.1807,0.4783395,-0.02663752,99.87626,0.6088449,388.8537,0.171,82.8,47.14,0,0,0,773.8161,0.488,201.9,79.69
"2021-06-08 05:20:00",104,12.94,-0.399,"NAN","NAN","NAN","NAN","NAN","NAN",-1.056086,86.1916,0.4874022,-0.02843208,99.88021,0.6087896,388.8527,0.127,348.7,7.316,0,0,0,773.8156,0.488,201.8,79.7
"2021-06-08 05:30:00",105,12.97,-0.2,"NAN","NAN","NAN","NAN","NAN","NAN",-0.9791728,85.64937,0.4870525,-0.02708219,99.88002,0.6088482,388.8527,0.007,312,0.027,0,0,0,773.883,0.488,201.4,79.72
"2021-06-08 05:40:00",106,13.03,0.023,"NAN","NAN","NAN","NAN","NAN","NAN",-0.6247318,81.13843,0.4735251,-0.02646688,99.87988,0.6088746,388.8537,0.362,28.8,5.751,0,0,0,773.9672,0.487,201.9,79.73
"2021-06-08 05:50:00",107,13.06,0.248,"NAN","NAN","NAN","NAN","NAN","NAN",-0.4137926,79.55448,0.4714845,0.002422714,99.88233,0.6101694,388.8517,0.551,9.05,8.47,0,0,0,773.9576,0.487,201.1,79.73
"2021-06-08 06:00:00",108,13.12,0.484,"NAN","NAN","NAN","NAN","NAN","NAN",-0.2235565,78.3759,0.4709782,0.01848195,99.87798,0.6108542,388.8567,0.265,33.81,10.9,0,0,0,773.9664,0.487,201.6,79.69
"2021-06-08 06:10:00",109,13.18,0.747,"NAN","NAN","NAN","NAN","NAN","NAN",-0.2273997,80.73156,0.4850038,0.01782545,99.88143,0.6108462,388.8577,0.108,13.22,8.57,0,0,0,773.9667,0.488,201.9,79.67
"2021-06-08 06:20:00",110,13.26,1.01,"NAN","NAN","NAN","NAN","NAN","NAN",-0.3510953,81.46364,0.4849468,0.05197334,99.87794,0.6123419,388.8596,0.254,182.5,74.47,0,0,0,773.8575,0.488,201.4,79.65
