DATE,gates,buri,usgs
2016-06-22 00:00:00-08:00,12.020833333333334,,14.932291666666664
2016-06-23 00:00:00-08:00,11.930555555555557,,14.853125000000004
2016-06-24 00:00:00-08:00,9.138888888888888,,13.113541666666668
2016-06-25 00:00:00-08:00,7.094907407407407,,10.393750000000002
2016-06-26 00:00:00-08:00,7.1319444444444455,,12.675000000000002
2016-06-27 00:00:00-08:00,8.043981481481483,,13.096874999999999
2016-06-28 00:00:00-08:00,8.476851851851853,,13.59791666666667
2016-06-29 00:00:00-08:00,10.168981481481481,,15.471875000000004
2016-06-30 00:00:00-08:00,8.203703703703704,,11.347916666666668
2016-07-01 00:00:00-08:00,8.768518518518519,,13.254166666666668
2016-07-02 00:00:00-08:00,8.416666666666666,,11.961458333333333
2016-07-03 00:00:00-08:00,7.833333333333333,,11.708333333333334
2016-07-04 00:00:00-08:00,9.115740740740742,,13.643749999999999
2016-07-05 00:00:00-08:00,10.020833333333337,,14.009375000000004
2016-07-06 00:00:00-08:00,8.63888888888889,,13.463541666666663
2016-07-07 00:00:00-08:00,11.016203703703702,,15.114583333333336
2016-07-08 00:00:00-08:00,13.840277777777777,,16.394791666666666
2016-07-09 00:00:00-08:00,14.594907407407407,,15.690624999999999
2016-07-10 00:00:00-08:00,11.819444444444448,,13.805208333333338
2016-07-11 00:00:00-08:00,12.178240740740742,,15.037500000000001
2016-07-12 00:00:00-08:00,15.157407407407407,,16.990624999999994
2016-07-13 00:00:00-08:00,16.71990740740741,,17.302083333333336
2016-07-14 00:00:00-08:00,15.81481481481481,,16.777083333333326
2016-07-15 00:00:00-08:00,15.092592592592595,,16.342708333333338
2016-07-16 00:00:00-08:00,13.925925925925924,,14.210416666666667
2016-07-17 00:00:00-08:00,14.381944444444443,,15.837499999999997
2016-07-18 00:00:00-08:00,14.430555555555559,,16.215625000000003
2016-07-19 00:00:00-08:00,14.097222222222223,,17.042708333333323
2016-07-20 00:00:00-08:00,11.576388888888888,,13.990625000000007
2016-07-21 00:00:00-08:00,7.717592592592593,,9.327083333333336
2016-07-22 00:00:00-08:00,6.8194444444444455,,9.144791666666665
2016-07-23 00:00:00-08:00,8.435185185185187,,11.11458333333333
2016-07-24 00:00:00-08:00,6.49537037037037,,9.812500000000002
2016-07-25 00:00:00-08:00,5.74074074074074,,10.321875000000004
2016-07-26 00:00:00-08:00,7.666666666666667,,10.847916666666668
2016-07-27 00:00:00-08:00,9.030092592592593,,10.742708333333333
2016-07-28 00:00:00-08:00,9.680555555555555,,12.222916666666668
2016-07-29 00:00:00-08:00,8.756944444444445,,12.244791666666664
2016-07-30 00:00:00-08:00,9.743055555555557,,12.685416666666667
2016-07-31 00:00:00-08:00,9.395833333333336,,13.39270833333333
2016-08-01 00:00:00-08:00,10.548611111111112,,13.457291666666672
2016-08-02 00:00:00-08:00,9.210648148148147,,10.052083333333334
2016-08-03 00:00:00-08:00,9.488425925925924,,12.001041666666667
2016-08-04 00:00:00-08:00,9.979166666666666,,12.087500000000004
2016-08-05 00:00:00-08:00,9.164351851851853,,10.189583333333337
2016-08-06 00:00:00-08:00,9.759259259259261,,10.016666666666666
2016-08-07 00:00:00-08:00,10.543981481481481,,11.31875
2016-08-08 00:00:00-08:00,9.833333333333334,,12.477083333333335
2016-08-09 00:00:00-08:00,6.731481481481481,,9.908333333333331
2016-08-10 00:00:00-08:00,7.960648148148148,,10.462500000000002
2016-08-11 00:00:00-08:00,7.884259259259259,,9.094791666666667
2016-08-12 00:00:00-08:00,8.152777777777779,,10.729166666666666
2016-08-13 00:00:00-08:00,10.381944444444446,,11.157291666666666
2016-08-14 00:00:00-08:00,10.39814814814815,,12.522916666666667
2016-08-15 00:00:00-08:00,6.6134259259259265,,9.311458333333334
2016-08-16 00:00:00-08:00,7.337962962962962,,10.796875
2016-08-17 00:00:00-08:00,8.821759259259258,,11.984375
2016-08-18 00:00:00-08:00,6.166666666666668,,9.206249999999997
2016-08-19 00:00:00-08:00,7.4259259259259265,,10.306249999999999
