"TOA5","Truwels20117031-Station2","CR6","6665","CR6.Std.06.03","CPU:HM2017031_ice_HRQ1_MIn60.CR6","19999","AERJIN_ICE_Hr"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","DR_Avg","UR_Avg","DLR_Avg","ULR_Avg","Rn_Avg","Albedo_Avg","Air_T_3m_Avg","Air_RH_3m_Avg","Vapor_p_3m_Avg","Air_T_1m_Avg","Air_RH_1m_Avg","Vapor_p_1m_Avg","SBTempC_Avg","TargTempC_Avg","RainSnow","WS_3m","WD_3m","Std_WD_3m","WS_1m","WD_1m","Std_WD_1m","Pressure_Avg","Raw_Distance_Avg","SignalQuality_Avg","Snow_depth_Avg"
"TS","RN","V","DegC","W/m2","W/m2","W/m2","W/m2","W/m2","%","DegC","%","kPa","DegC","%","kPa","","DegC","mm","m/s","Deg","Deg","m/s","Deg","Deg","hPa","","","cm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Avg","Avg"
"2021-01-27 20:00:00",19744,11.96,-17.35,0,0.6840577,237.4226,233.3693,3.369179,0,-17.44842,80.61072,0.125685,-18.43069,82.91531,0.1189431,-18.32,-19.4,200.5041,0.149,15.39,17.25,0.051,10.24,4.156,934.053,1.273,193.6,-123.2
"2021-01-27 21:00:00",19745,11.96,-17.39,7.093574E-05,0.2910771,238.516,228.5282,9.696833,0,-17.05924,79.47013,0.1280285,-18.54789,82.25972,0.1168436,-18.1,-20.75,199.9643,0.534,27.33,15.89,0.232,21.36,3.879,933.1451,1.274,192,-123.4
"2021-01-27 22:00:00",19746,11.93,-16.9,0,1.120292,239.4731,236.296,2.056754,0,-16.46817,80.10134,0.1356739,-17.66347,83.36124,0.1276837,-17.62,-18.65,200.9809,0.323,24.76,16.46,0.106,15.49,5.675,932.3694,1.272,193.4,-123.3
"2021-01-27 23:00:00",19747,11.92,-16.23,0,0.9977208,242.6097,239.8484,1.763562,0,-15.67295,78.08425,0.1412092,-16.81833,83.33678,0.1370081,-16.73,-17.78,202.4456,0.149,30.86,10.55,0.014,16.51,1.102,931.865,1.27,194,-123.3
"2021-01-28 00:00:00",19748,11.91,-15.88,0.007772132,0.2155003,244.8556,239.0945,5.553355,0,-15.76613,76.24664,0.1368629,-16.69955,81.91375,0.1360087,-16.4,-18.04,203.3071,0.043,68.62,18.55,0.001,17.08,0.211,931.5074,1.27,193.8,-123.3
"2021-01-28 01:00:00",19749,11.88,-16.33,0.233815,0.09341288,243.3959,229.8384,13.69792,0.2047194,-15.96797,76.68041,0.1353649,-17.78733,82.05195,0.1244176,-17.04,-20.55,202.3181,0.439,22.9,27.32,0.094,13.28,8.27,931.0575,1.273,192,-123.5
"2021-01-28 02:00:00",19750,11.88,-16.78,0.126181,0.6679698,240.7664,230.3377,9.886997,1.101866,-15.89476,75.69121,0.1344206,-18.1875,82.87647,0.121449,-17.64,-20.27,201.4899,0.597,26.46,11.76,0.228,22.4,4.424,930.8719,1.273,191.8,-123.6
"2021-01-28 03:00:00",19751,11.88,-15.6,0,1.990458,244.44,244.7721,-2.322541,0,-14.48096,74.11284,0.1478378,-15.81323,82.66618,0.14789,-15.9,-16.49,203.5946,0.394,32.44,26.36,0.089,17.63,4.837,930.0665,1.267,193.9,-123.3
"2021-01-28 04:00:00",19752,11.88,-14.71,0.001788927,0.478889,249.5888,247.8933,1.218396,0,-14.52416,73.93607,0.1469836,-15.20766,80.45826,0.1512191,-14.98,-15.82,205.3546,0.188,73.04,42.32,0.073,114.5,34.56,929.3417,1.266,194.2,-123.2
"2021-01-28 05:00:00",19753,11.84,-14.66,0.3015888,0.3567242,248.9406,248.0831,0.8023174,1.090578,-15.68791,77.45255,0.139999,-15.98976,80.01453,0.1411259,-15.79,-15.77,205.8676,0.16,29.31,49.54,0.062,4.771,32.76,928.9017,1.268,194.2,-123.1
"2021-01-28 06:00:00",19754,11.84,-14.24,0,0.7085236,249.8041,249.2416,-0.1460567,0,-14.49344,75.50108,0.1505363,-15.03784,80.15986,0.1527764,-15.11,-15.47,206.7023,0.197,17.89,43.77,0.071,356.4,14.4,928.0922,1.266,194.1,-123.2
"2021-01-28 07:00:00",19755,11.84,-13.6,0,1.077436,252.0265,253.5978,-2.648711,0,-13.76968,71.59851,0.1513987,-14.19565,78.92102,0.1612578,-14.32,-14.37,207.9567,0.213,27.13,33.25,0.035,1.255,5.701,927.3841,1.264,194,-123.2
"2021-01-28 08:00:00",19756,11.82,-12.82,0,1.361487,255.3901,256.8029,-2.774302,0,-12.73057,71.69955,0.1650658,-13.22591,78.90377,0.1744901,-13.38,-13.6,209.4075,0.309,8.25,21.95,0.124,7.774,6.704,926.5494,1.262,193.9,-123.2
"2021-01-28 09:00:00",19757,11.81,-12,0,1.010668,258.8577,261.4714,-3.624418,0,-12.09524,73.03012,0.1769811,-12.57488,82.88557,0.19327,-12.59,-12.45,210.9915,0.151,31.67,12.02,0.017,15.59,1.419,926.0609,1.26,193.9,-123.2
"2021-01-28 10:00:00",19758,11.8,-11.28,0.0390105,1.187219,261.7225,264.8735,-4.299275,4.444525,-11.99955,82.81405,0.2022523,-12.06352,83.81264,0.2036493,-12.09,-11.6,212.2878,0.083,46.73,37.94,0.031,19.78,20.66,925.4547,1.259,195.6,-123.1
"2021-01-28 11:00:00",19759,11.8,-10.62,3.479017,13.47574,264.282,267.0223,-12.73704,4.027396,-11.60465,87.55541,0.2207862,-11.64794,87.70113,0.2203728,-11.61,-11.1,213.3594,0.036,211.5,30.63,0.019,211.8,19.74,924.8516,1.254,218.7,-122.7
"2021-01-28 12:00:00",19760,11.8,-9.72,14.68574,49.03556,269.5261,265.8648,-30.68854,3.363178,-11.09397,86.45781,0.2270491,-11.14974,86.30098,0.2255824,-10.31,-11.48,213.3269,0.025,330.4,30.98,0.013,265.3,22.35,924.3515,1.26,197.2,-123.4
"2021-01-28 13:00:00",19761,11.86,-7.802,30.04216,91.95071,277.6355,267.8405,-52.11362,3.087302,-8.030385,84.34096,0.2822891,-8.788215,85.72454,0.2706748,-7.878,-10.97,209.2784,0.063,1.071,16.92,0.015,358.6,4.891,923.4965,1.247,193.7,-122.9
"2021-01-28 14:00:00",19762,11.96,-5.843,38.92177,106.289,291.4744,268.1452,-44.03802,2.688078,-7.72417,82.28808,0.2820337,-7.993503,81.61894,0.2740242,-5.424,-11.24,207.9889,0.069,113.3,42.31,0.015,123.6,19.14,922.8047,1.246,190.9,-122.8
"2021-01-28 15:00:00",19763,11.92,-6.104,19.93303,61.69467,288.3454,273.3396,-26.7558,3.090072,-8.215724,86.20919,0.284512,-8.624834,86.79492,0.2774377,-6.804,-9.89,208.1821,0.071,31.76,44.56,0.034,158.6,26.02,922.0154,1.245,181.1,-122.6
"2021-01-28 16:00:00",19764,11.88,-5.861,9.638284,31.94065,286.1036,277.929,-14.12777,3.314009,-6.685489,87.24337,0.3234845,-7.245188,89.02475,0.3161702,-6.685,-8.65,207.7635,0.07,25.71,29.11,0.009,344,11.37,921.3783,1.239,194.1,-122.4
"2021-01-28 17:00:00",19765,11.84,-5.569,8.364986,27.84873,287.637,276.4592,-8.305874,3.232804,-6.003235,87.03805,0.3399586,-6.763609,89.46365,0.3297086,-5.954,-9.03,206.7666,0.101,82.1,25.56,0.007,9.47,2.636,920.6188,1.237,196.5,-122.4
"2021-01-28 18:00:00",19766,11.82,-6.174,1.838965,2.719837,284.6167,270.888,12.84778,1.161608,-6.575833,87.11268,0.3257282,-7.77386,89.73576,0.3059931,-7.059,-10.27,205.0021,0.373,33.45,26.17,0.16,19.4,7.286,919.8339,1.24,196.8,-122.5
"2021-01-28 19:00:00",19767,11.8,-7.709,1.972046,0,277.7213,260.282,19.41127,0,-9.628271,88.50862,0.2626952,-10.3222,88.93896,0.2497063,-9.28,-12.94,201.8083,0.14,45.94,47.52,0.049,12.97,23.09,919.353,1.247,197.5,-122.4
"2021-01-28 20:00:00",19768,11.8,-9.6,0.9293922,0.2395708,267.1893,251.5722,16.30691,0.003805548,-10.26385,87.98673,0.2468045,-11.95936,89.3921,0.2191742,-11.46,-14.91,198.0315,0.33,27.22,26.06,0.154,17.34,3.958,918.7332,1.25,198,-122.6
"2021-01-28 21:00:00",19769,11.8,-9.6,0,1.100063,267.4681,258.728,7.640013,0,-9.377124,84.84311,0.2551696,-10.44359,86.90898,0.2403015,-10.58,-13.05,197.7153,0.39,14.37,19.6,0.209,16.13,9.15,918.2993,1.246,197.6,-122.5
"2021-01-28 22:00:00",19770,11.8,-9.66,0.001386354,0.5902665,268.4575,257.5289,10.33963,0,-9.281096,85.57346,0.2593533,-10.75987,88.01014,0.237435,-10.53,-13.28,197.4309,0.828,20.98,13.97,0.468,18.91,3.824,917.8047,1.247,197.3,-122.6
"2021-01-28 23:00:00",19771,11.78,-9.67,9.025972E-05,0.3694088,269.4883,258.1191,10.99982,0,-8.722526,85.43099,0.2704787,-11.04667,89.40195,0.2356656,-10.25,-13.42,197.9366,0.54,31.26,14.34,0.075,22.25,2.469,917.3337,1.248,197.1,-122.8
"2021-01-29 00:00:00",19772,11.77,-9.33,0,0.7914701,270.5788,263.9315,5.85586,0,-8.796966,85.08105,0.2678221,-10.21737,88.46465,0.2490223,-9.9,-11.88,198.5378,0.44,14.8,18.84,0.244,16.33,3.462,916.9937,1.246,196.7,-122.6
"2021-01-29 01:00:00",19773,11.77,-8.98,0,0.4088663,272.2816,266.0005,5.872225,0,-8.570026,86.14409,0.2760044,-9.997292,89.1946,0.2554722,-9.56,-11.4,199.3615,0.28,22.32,11.21,0.048,20.17,1.963,916.8875,1.246,196.1,-122.6
"2021-01-29 02:00:00",19774,11.76,-8.61,0,0.7183121,273.0862,267.3944,4.973446,0,-8.357059,85.18387,0.2774367,-9.347392,88.30374,0.2661723,-9.24,-11.05,200.0595,0.397,13.89,27.34,0.14,13.19,7.058,916.4424,1.244,195.7,-122.5
"2021-01-29 03:00:00",19775,11.76,-8.24,0.09699274,0.7002004,275.204,265.8832,8.717571,0,-7.732718,79.78792,0.2729627,-8.973228,84.63963,0.2628726,-8.65,-11.43,200.5041,0.526,24.05,28.05,0.208,14.48,8.62,915.6336,1.244,194.8,-122.6
"2021-01-29 04:00:00",19776,11.76,-10.68,3.061001,0.03423002,264.2697,256.3878,10.90872,0.03462685,-14.93028,91.77951,0.1767254,-15.01229,91.56495,0.1750789,-13.14,-13.81,196.7678,0.339,257.8,83.7,0.215,297,63.91,915.4215,1.259,196.3,-122.4
"2021-01-29 05:00:00",19777,11.76,-10.45,0.03851551,2.793968,260.9349,265.0851,-6.905591,0.6292089,-10.53969,88.44492,0.2430895,-11.30734,89.78258,0.2322539,-12.13,-11.51,196.894,0.205,75.13,29.55,0.021,27.17,13.01,914.9529,1.249,195.6,-122.5
"2021-01-29 06:00:00",19778,11.76,-10.1,0.5834687,0.3320517,267.0132,264.8379,2.426709,0,-11.4533,87.70094,0.2246654,-11.68145,88.28323,0.2221479,-11.07,-11.74,197.4625,0.057,93.3,41.32,0.018,285,21.2,914.5598,1.251,195.2,-122.5
"2021-01-29 07:00:00",19779,11.76,-11.84,2.35753,0,258.4156,254.73,6.043157,0,-15.50871,92.39016,0.1694869,-15.46622,90.93326,0.1674336,-14.6,-14.19,194.6891,0.278,191.6,65.14,0.195,193.2,52.38,914.2917,1.261,195.8,-122.4
"2021-01-29 08:00:00",19780,11.75,-13.32,0.7755079,0.093568,250.4375,248.8331,2.28639,2.184533,-16.15977,91.3821,0.1587637,-16.2275,89.89137,0.1552766,-15.92,-15.62,192.1802,0.246,7.305,36.35,0.138,359.6,29.81,914.1554,1.262,196.1,-122.4
"2021-01-29 09:00:00",19781,11.74,-14,0.2067356,0.09081152,248.859,245.1199,3.854953,3.364086,-15.70237,89.04371,0.1607631,-15.92922,88.02476,0.1559137,-15.84,-16.62,190.8053,0.056,152.8,12.46,0.028,167.2,7.802,914.0851,1.262,196.1,-122.5
"2021-01-29 10:00:00",19782,11.73,-14.82,0.7502068,0.546963,246.2254,238.5606,7.868064,0.4092337,-16.46271,88.78383,0.1503939,-16.73018,87.50854,0.1449551,-16.58,-18.4,189.2472,0.086,111,38.71,0.018,142.1,24.82,914.2739,1.264,196.6,-122.5
"2021-01-29 11:00:00",19783,11.75,-15.62,6.486197,19.58924,243.3797,234.2982,-4.021598,2.865115,-17.32487,89.02037,0.1402214,-17.61282,87.294,0.134208,-17.32,-19.49,188.0351,0.116,14.66,27.2,0.046,1.23,5.368,914.6387,1.266,196.9,-122.5
"2021-01-29 12:00:00",19784,11.8,-15.19,27.09843,62.40438,246.2473,233.9731,-23.03175,2.735485,-16.58648,87.18301,0.1461625,-16.98423,86.2222,0.1398032,-16.44,-19.45,189.2783,0.172,356,35.53,0.071,351.1,21.02,914.9286,1.265,196.5,-122.6
"2021-01-29 13:00:00",19785,11.96,-13.32,42.04701,94.93122,255.9152,235.0409,-32.00989,2.293748,-15.57803,86.17598,0.1571501,-15.79622,85.09445,0.1524079,-14.27,-18.91,192.4932,0.146,359.1,55.75,0.092,0.952,13.58,915.1312,1.263,194.7,-122.7
"2021-01-29 14:00:00",19786,12.04,-11.79,59.31934,141.6029,261.3132,242.7146,-63.68502,2.410784,-14.81349,84.96087,0.1650044,-14.71911,83.77288,0.163971,-13.78,-17.21,196.8625,0.301,325.5,13.85,0.2,345.1,7.544,915.2657,1.261,194.6,-122.7
"2021-01-29 15:00:00",19787,12.17,-10.95,59.76832,134.0892,267.5296,243.5652,-50.35651,2.238262,-14.45781,86.06942,0.1720666,-14.46209,85.21432,0.1702841,-12.94,-17.16,200.0277,0.292,327.6,18.78,0.284,351.7,10.87,915.3583,1.26,194.2,-122.7
"2021-01-29 16:00:00",19788,12.16,-9.93,72.27499,165.5036,273.552,249.3028,-68.97939,2.243631,-13.33871,83.65284,0.1832305,-13.1636,81.81406,0.181752,-11.33,-15.75,199.996,0.022,264.2,24.04,0.015,329.3,22.9,915.3407,1.26,193.1,-122.8
"2021-01-29 17:00:00",19789,12.02,-10.98,26.88658,53.98942,269.8784,240.2864,2.489096,1.919264,-13.9516,86.41742,0.1801397,-14.465,85.69016,0.1713984,-12.02,-17.99,195.1962,0.075,8.24,13.23,0.044,13.64,1.636,915.4765,1.26,195.4,-122.7
"2021-01-29 18:00:00",19790,11.94,-13.06,3.930626,3.722221,255.9987,236.5425,19.66465,0.6383072,-14.70095,86.19958,0.169011,-15.65139,85.99062,0.1558971,-14.82,-18.79,189.0294,0.344,37.93,40.55,0.173,16.41,15.25,915.6279,1.262,196.5,-122.7
"2021-01-29 19:00:00",19791,11.9,-14.26,0.3552521,0.03658477,248.9811,236.9328,12.367,0.3954618,-14.87597,86.27844,0.1667239,-16.17325,85.9679,0.1491903,-15.82,-18.6,185.6501,0.283,29.67,24.08,0.158,16.48,2.588,916.0177,1.263,196,-122.8
"2021-01-29 20:00:00",19792,11.88,-15.21,0.2751828,0.0007514312,245.9947,231.9712,14.29795,0.00654675,-15.4779,86.07471,0.1582623,-17.10805,85.33665,0.1369563,-16.47,-19.95,183.5221,0.387,23.51,20.34,0.172,19.78,2.604,916.6451,1.266,195.2,-122.9
"2021-01-29 21:00:00",19793,11.86,-16.07,0.1787851,0.07760833,243.2018,228.753,14.5499,0.3454026,-15.88859,85.50648,0.1519905,-17.78936,85.20497,0.1291003,-17.13,-20.76,181.7095,0.469,29.19,20.88,0.233,18.58,3.91,917.0394,1.268,193.7,-123.1
"2021-01-29 22:00:00",19794,11.84,-16.6,0.002891166,0.1206934,241.5174,227.2935,14.10613,0,-16.06403,85.37768,0.1495192,-18.12309,84.86256,0.1249781,-17.47,-21.12,180.3924,0.534,29.94,14.59,0.202,20.95,3.232,917.392,1.269,193.8,-123.2
"2021-01-29 23:00:00",19795,11.81,-16.95,0.006585253,0.265586,240.4781,226.772,13.44713,0,-16.12614,85.48363,0.1489439,-18.33647,84.80676,0.1226602,-17.69,-21.29,179.506,0.522,31.36,17.99,0.191,21.59,3.296,917.7085,1.27,195.3,-123.2
"2021-01-30 00:00:00",19796,11.79,-16.69,0,0.956348,241.3699,231.007,9.406611,0,-15.6455,85.5704,0.1551902,-17.44481,85.56939,0.1335303,-17.1,-20.16,179.3839,0.354,26.67,32.2,0.182,17.04,4.423,918.1779,1.268,195.2,-123.1
"2021-01-30 01:00:00",19797,11.8,-16.3,0,0.4947974,243.4321,234.0211,8.916207,0,-15.53091,85.88564,0.1572315,-17.03982,85.60649,0.1381536,-16.66,-19.46,179.8726,0.171,44.95,27.86,0.07,22.47,13.28,918.7008,1.268,194.6,-123.1
"2021-01-30 02:00:00",19798,11.8,-16.61,0.1958652,0.003212425,243.1571,228.1436,15.20624,0,-15.84924,86.03165,0.1534096,-17.96957,85.18485,0.1271604,-17.03,-21.23,179.3534,0.097,29.92,13.62,0.044,17.41,1.71,919.2957,1.27,197.7,-123.3
"2021-01-30 03:00:00",19799,11.77,-17.5,0.2827075,0.002390231,239.2964,221.9207,17.65599,0.004801035,-16.79055,86.30369,0.1422721,-19.14563,84.70787,0.1143582,-18.19,-23.02,177.7076,0.137,43.26,23.38,0.037,19.29,9.53,919.8359,1.273,201.7,-123.3
"2021-01-30 04:00:00",19800,11.77,-17.92,0.002823921,0.3336284,236.9902,223.8813,12.77807,0,-17.07328,86.05029,0.1384777,-19.14952,84.46712,0.1139817,-18.56,-22.3,176.5526,0.284,16.88,16.38,0.205,18.47,2.983,920.5078,1.273,202.5,-123.3
"2021-01-30 05:00:00",19801,11.76,-18.43,0.01934276,0.141657,235.9503,220.3148,15.51317,0,-17.31718,85.61769,0.13503,-19.82271,83.90931,0.1068888,-18.86,-23.47,175.4305,0.331,30.98,14.83,0.129,21.27,2.137,921.286,1.275,204.6,-123.4
"2021-01-30 06:00:00",19802,11.76,-18.93,0.03886521,0.3354265,233.9872,218.3092,15.38144,0.3041446,-17.63081,85.07357,0.1306722,-20.3017,83.11267,0.1015798,-19.45,-24.1,174.4621,0.364,28.83,14.77,0.135,21.46,2.207,922.0477,1.276,208.9,-123.4
"2021-01-30 07:00:00",19803,11.73,-19.28,0,0.4048284,233.1429,218.0114,14.7267,0,-17.5718,84.93469,0.131093,-20.59853,82.89592,0.09875607,-19.53,-24.26,173.7673,0.339,28.99,14.99,0.092,21.67,2.452,922.7068,1.277,207.1,-123.5
"2021-01-30 08:00:00",19804,11.72,-19.28,0.004025778,0.4125337,233.3513,218.4045,14.53831,0,-17.6252,84.84146,0.1303816,-20.31342,83.09044,0.1014578,-19.41,-24.26,173.4956,0.377,28.08,17.13,0.135,20.7,3.191,923.325,1.277,208.8,-123.5
"2021-01-30 09:00:00",19805,11.73,-19.59,0.03522961,0.2790135,232.2362,217.4042,14.58825,0.003532109,-18.25973,84.65364,0.1232611,-20.82598,82.07327,0.09594578,-19.89,-24.53,172.772,0.477,28.34,14.83,0.21,20.58,2.836,924.2866,1.278,211,-123.5
"2021-01-30 10:00:00",19806,11.72,-19.66,0.1025779,1.614283,231.257,218.1708,11.57446,4.439948,-18.23464,84.42626,0.1232048,-20.78347,82.2175,0.09651272,-20.11,-24.22,172.4406,0.654,27.36,13.86,0.271,21.04,2.871,925.0355,1.278,213,-123.5
"2021-01-30 11:00:00",19807,11.73,-19.51,4.438909,11.9048,232.335,218.7178,6.151335,2.858123,-18.14721,84.00457,0.123539,-20.66581,81.95184,0.09707554,-19.73,-24.21,172.772,0.508,24.65,14.02,0.239,20.75,2.272,925.9431,1.278,210.6,-123.5
"2021-01-30 12:00:00",19808,11.75,-19.05,22.31304,37.3616,234.1005,219.6546,-0.602605,2.14899,-17.73447,82.97839,0.1263176,-20.27484,82.49659,0.1010748,-19.07,-24.09,174.4924,0.314,25.82,16.76,0.178,18.52,3.077,927.1568,1.277,211.5,-123.5
"2021-01-30 13:00:00",19809,12.14,-13.53,79.28629,157.9149,249.4073,233.22,-62.4413,1.986607,-16.23107,79.53276,0.1374375,-17.25798,79.79033,0.1266164,-14.65,-19.46,183.276,0.154,359.2,29.71,0.133,6.705,3.623,928.1636,1.271,199.1,-123.3
"2021-01-30 14:00:00",19810,12.6,-9.61,98.22919,202.1078,269.0796,240.8292,-75.62818,2.056307,-13.97187,72.77926,0.1511385,-14.87216,76.39765,0.1477076,-12.59,-17.32,192.2741,0.072,328.6,8.57,0.042,352,5.022,928.6624,1.268,190.9,-123.5
"2021-01-30 15:00:00",19811,12.5,-8.25,107.1258,221.2473,280.8765,244.8919,-78.13703,2.066206,-12.50267,66.53859,0.1550286,-13.31935,69.01432,0.1515221,-10.95,-16.29,202.7645,0.188,188.7,30.57,0.136,208.8,32.62,929.0614,1.266,191.8,-123.6
"2021-01-30 16:00:00",19812,12.43,-9.71,99.45988,194.9586,276.7988,242.713,-61.41293,1.957351,-15.17043,72.94186,0.1375344,-14.75084,69.76708,0.136079,-12.19,-17.22,206.5096,0.151,225.9,55.48,0.05,333.2,33.9,929.8022,1.268,192.2,-123.2
"2021-01-30 17:00:00",19813,12.11,-10.97,44.32699,72.59579,269.3782,234.1102,6.999268,1.233248,-14.95792,78.39523,0.1503328,-15.44874,76.95899,0.1416775,-12.62,-19.78,199.8373,0.119,349.1,39.72,0.031,1.36,6.237,930.1559,1.266,193.6,-123.1
"2021-01-30 18:00:00",19814,12.04,-14.69,6.027022,2.843797,249.5462,223.3425,29.38693,0.3872963,-16.01012,83.61665,0.1470945,-18.54607,83.50703,0.1186783,-16.86,-22.39,188.9673,0.514,33.83,14.57,0.145,23.79,2.429,930.6883,1.272,198.3,-123.4
"2021-01-30 19:00:00",19815,12.01,-16.72,0.6781743,0.1696399,240.3048,220.9039,19.90941,0.3415639,-16.06876,85.03218,0.1488817,-19.17501,84.7757,0.1141449,-18.08,-23.08,183.9224,0.219,39.49,14.97,0.01,21.12,2.22,931.2477,1.273,199.6,-123.5
"2021-01-30 20:00:00",19816,11.97,-17.44,0.03985432,0.2728556,238.7082,221.5007,16.97446,0,-16.21692,84.39265,0.1460645,-19.1557,84.60298,0.1141076,-18.12,-22.75,181.7708,0.58,26.42,15.98,0.169,22.74,5.385,931.6614,1.274,201.4,-123.5
"2021-01-30 21:00:00",19817,11.95,-17.94,0.04627398,0.3965241,237.5661,220.8295,16.38644,0.7806376,-16.53223,84.80489,0.1428901,-19.49273,84.56886,0.1108053,-18.42,-23.16,180.423,0.517,33.49,17.31,0.147,21.8,3.412,932.2291,1.274,202.1,-123.5
"2021-01-30 22:00:00",19818,11.92,-18.04,0.1506613,0.4324762,237.3788,220.8787,16.21824,0,-17.04125,84.85619,0.1373082,-19.01756,84.66608,0.1156421,-18.45,-23.28,179.506,0.426,73.5,41,0.074,33.8,13.88,932.744,1.274,203.7,-123.4
"2021-01-30 23:00:00",19819,11.92,-19.24,0.9401237,0.04365002,232.6565,215.2126,18.34035,0.9427395,-19.23548,85.8009,0.1149749,-21.31152,81.59352,0.09135959,-20.31,-24.94,177.1601,0.306,20.07,12.02,0.087,20.99,2.619,933.6827,1.28,205.7,-123.4
"2021-01-31 00:00:00",19820,11.92,-19.88,0.006981947,0.211139,229.8867,215.442,14.24057,0,-18.84758,84.46793,0.1170458,-21.26141,82.06776,0.09230047,-20.55,-24.98,176.0671,0.35,50.04,24.53,0.03,23.98,2.313,934.3453,1.28,205.5,-123.5
"2021-01-31 01:00:00",19821,11.88,-20.19,0.0001545683,0.3169272,228.9691,215.4159,13.23649,0,-19.1546,84.45083,0.1139087,-21.60188,80.98392,0.08843935,-20.75,-25.08,174.7948,0.366,39.2,27.93,0.095,20.74,3.761,934.9307,1.28,207.3,-123.5
"2021-01-31 02:00:00",19822,11.88,-20.38,0,0.5930951,228.7213,216.0089,12.11925,0,-18.82807,83.69903,0.1160737,-21.7694,80.60392,0.0866682,-20.73,-24.97,174.2808,0.405,27.19,13.1,0.118,22.7,2.25,935.165,1.281,207.2,-123.6
"2021-01-31 03:00:00",19823,11.88,-19.69,0,1.644054,230.4416,225.8483,2.949245,0,-18.06986,83.98412,0.1242701,-20.41074,82.68682,0.10055,-19.94,-21.83,175.8245,0.233,39.55,18.98,0.043,19.24,1.396,935.5201,1.278,202.6,-123.5
"2021-01-31 04:00:00",19824,11.85,-18.41,0,1.05483,235.5769,235.9284,-1.406382,0,-17.82732,84.02685,0.1268883,-18.58185,84.11655,0.1191432,-18.55,-18.73,178.4384,0.084,46.55,35.06,0.015,9.61,1.205,935.7753,1.274,198.5,-123.2
"2021-01-31 05:00:00",19825,11.84,-17.48,0,0.736556,238.3542,240.4968,-2.879212,0,-17.89632,84.58352,0.1269719,-18.04225,84.37697,0.1250995,-18.08,-17.45,180.3312,0.157,54.82,53.94,0.075,46.14,37.1,936.0264,1.273,197.9,-123
"2021-01-31 06:00:00",19826,11.84,-16.84,0,0.4466461,240.462,242.5618,-2.546482,0,-17.65185,84.50748,0.1295055,-17.74012,84.37821,0.1283448,-17.69,-16.9,181.7095,0.092,119.7,38.74,0.056,174,20.78,936.0993,1.272,197.6,-123
"2021-01-31 07:00:00",19827,11.83,-16.6,0.01292012,0.1312168,241.0801,241.9412,-0.979386,0.3806509,-17.76542,84.81232,0.1287324,-17.84881,84.60398,0.1275106,-17.77,-17.19,182.2618,0.186,13.95,69.22,0.089,333.2,49.73,935.985,1.273,197.4,-123
"2021-01-31 08:00:00",19828,11.82,-16.65,0.3302854,0.06573395,240.7964,241.4475,-0.3865363,0,-18.33764,86.18845,0.1246753,-18.37996,85.60118,0.1233897,-17.98,-17.3,181.8628,0.346,160.1,32.97,0.224,170.2,33.88,936.0605,1.274,197.4,-123.1
"2021-01-31 09:00:00",19829,11.8,-16.83,0.07040141,0.0701324,239.0005,241.4199,-2.419111,0.1485941,-18.7524,86.77058,0.1211046,-18.76709,85.93307,0.1197852,-18.58,-17.13,181.9548,0.023,316.8,14.16,0.002,340.7,4.562,936.1729,1.275,197.5,-123
"2021-01-31 10:00:00",19830,11.79,-16.83,0.4028391,1.044243,239.2288,241.1253,-2.537879,8.338553,-18.54546,86.2121,0.1224681,-18.57453,85.51684,0.1211839,-18.35,-17.29,182.0469,0.151,205,53.82,0.108,217.5,49.55,936.1469,1.275,197.7,-123.1
"2021-01-31 11:00:00",19831,11.81,-16.53,4.70866,16.5725,240.1787,243.0835,-14.76871,3.507889,-18.14982,85.51672,0.125664,-18.18355,85.1048,0.1247087,-17.94,-16.76,182.8147,0.082,147.3,40.8,0.035,180.6,31.44,936.0167,1.274,197.2,-123.1
"2021-01-31 12:00:00",19832,11.83,-15.8,12.12348,40.51382,244.4568,245.1396,-29.07312,3.342312,-17.52829,84.26036,0.1304917,-17.55934,84.0927,0.1298927,-16.84,-16.45,185.1559,0.021,208.3,20.31,0.003,186.6,3.959,936.1539,1.271,195.2,-123
"2021-01-31 13:00:00",19833,11.88,-15.03,21.52584,68.09808,249.311,246.0918,-43.35298,3.168946,-17.28578,82.95226,0.1311303,-17.30582,82.95424,0.1309117,-16.04,-16.46,187.8178,0.104,209.9,41.18,0.071,222.7,35.56,936.3993,1.27,197,-122.9
"2021-01-31 14:00:00",19834,11.89,-14.24,26.31713,84.7889,253.246,249.2381,-54.46386,3.221869,-16.78848,81.45222,0.1342416,-16.73437,81.4707,0.1348893,-15.77,-15.63,190.6805,0.052,314,23.39,0.021,338.1,20.93,936.4492,1.269,200.7,-123
"2021-01-31 15:00:00",19835,11.88,-13.56,21.76665,70.56442,257.0223,250.9048,-42.68024,3.242246,-15.88811,79.52254,0.1412664,-15.90936,79.43495,0.1408583,-14.61,-15.17,192.3054,0.018,270.8,25.85,0.029,336.2,33.43,936.2228,1.27,236.4,-123.3
