DATE,SD,RN
2017-09-15 00:00:00-08:00,0.0,7.62
2017-09-16 00:00:00-08:00,0.0,0.0
2017-09-17 00:00:00-08:00,2.032,0.0
2017-09-18 00:00:00-08:00,1.27,1.27
2017-09-19 00:00:00-08:00,2.286,0.0
2017-09-20 00:00:00-08:00,0.0,0.254
2017-09-21 00:00:00-08:00,5.08,18.288
2017-09-22 00:00:00-08:00,0.0,11.176
2017-09-23 00:00:00-08:00,0.0,0.0
2017-09-24 00:00:00-08:00,1.27,2.032
2017-09-25 00:00:00-08:00,0.0,0.0
2017-09-26 00:00:00-08:00,0.0,6.096
2017-09-27 00:00:00-08:00,0.0,12.446
2017-09-28 00:00:00-08:00,0.0,0.0
2017-09-29 00:00:00-08:00,0.0,0.0
2017-09-30 00:00:00-08:00,2.032,0.0
2017-10-01 00:00:00-08:00,3.302,0.0
2017-10-02 00:00:00-08:00,0.0,27.940000000000005
2017-10-03 00:00:00-08:00,2.54,6.096
2017-10-04 00:00:00-08:00,0.0,22.098
2017-10-05 00:00:00-08:00,0.0,2.794
2017-10-06 00:00:00-08:00,4.826,2.032
2017-10-07 00:00:00-08:00,0.0,0.0
2017-10-08 00:00:00-08:00,0.0,3.048
2017-10-09 00:00:00-08:00,3.81,0.508
2017-10-10 00:00:00-08:00,0.0,0.0
2017-10-11 00:00:00-08:00,0.0,0.508
2017-10-12 00:00:00-08:00,0.0,0.0
2017-10-13 00:00:00-08:00,9.398000000000001,10.414
2017-10-14 00:00:00-08:00,26.924,3.81
2017-10-15 00:00:00-08:00,21.843999999999998,0.0
2017-10-16 00:00:00-08:00,21.082,0.0
2017-10-17 00:00:00-08:00,17.78,0.0
2017-10-18 00:00:00-08:00,14.223999999999998,0.254
2017-10-19 00:00:00-08:00,18.796000000000003,0.0
2017-10-20 00:00:00-08:00,13.716000000000001,0.0
2017-10-21 00:00:00-08:00,16.256,0.0
2017-10-22 00:00:00-08:00,11.938,0.0
2017-10-23 00:00:00-08:00,16.256,0.0
2017-10-24 00:00:00-08:00,13.97,0.0
2017-10-25 00:00:00-08:00,16.51,0.0
2017-10-26 00:00:00-08:00,20.573999999999998,0.0
2017-10-27 00:00:00-08:00,38.608,0.0
2017-10-28 00:00:00-08:00,31.242,0.0
2017-10-29 00:00:00-08:00,30.988,0.254
2017-10-30 00:00:00-08:00,30.988,7.366
2017-10-31 00:00:00-08:00,34.29,7.366
2017-11-01 00:00:00-08:00,38.1,5.08
2017-11-02 00:00:00-08:00,34.544,3.556
2017-11-03 00:00:00-08:00,34.036,0.0
2017-11-04 00:00:00-08:00,33.274,0.0
2017-11-05 00:00:00-08:00,33.02,0.0
2017-11-06 00:00:00-09:00,33.782000000000004,0.0
2017-11-07 00:00:00-09:00,36.322,0.0
2017-11-08 00:00:00-09:00,37.083999999999996,0.0
2017-11-09 00:00:00-09:00,36.576,0.0
2017-11-10 00:00:00-09:00,33.782000000000004,0.0
2017-11-11 00:00:00-09:00,38.862,0.0
2017-11-12 00:00:00-09:00,39.37,0.0
2017-11-13 00:00:00-09:00,38.608,0.0
2017-11-14 00:00:00-09:00,37.846000000000004,0.0
2017-11-15 00:00:00-09:00,37.083999999999996,0.0
2017-11-16 00:00:00-09:00,37.083999999999996,0.0
2017-11-17 00:00:00-09:00,42.164,0.0
2017-11-18 00:00:00-09:00,41.402,0.0
2017-11-19 00:00:00-09:00,46.99,0.0
2017-11-20 00:00:00-09:00,,0.0
2017-11-21 00:00:00-09:00,38.354,0.0
2017-11-22 00:00:00-09:00,,0.0
2017-11-23 00:00:00-09:00,,0.0
2017-11-24 00:00:00-09:00,37.846000000000004,0.0
2017-11-25 00:00:00-09:00,38.1,0.0
2017-11-26 00:00:00-09:00,38.1,0.0
2017-11-27 00:00:00-09:00,41.656,0.0
2017-11-28 00:00:00-09:00,40.386,0.0
2017-11-29 00:00:00-09:00,39.116,0.0
2017-11-30 00:00:00-09:00,56.13400000000001,0.0
2017-12-01 00:00:00-09:00,,0.0
2017-12-02 00:00:00-09:00,52.07,0.0
2017-12-03 00:00:00-09:00,61.722,1.016
2017-12-04 00:00:00-09:00,54.355999999999995,0.0
2017-12-05 00:00:00-09:00,62.992000000000004,0.0
2017-12-06 00:00:00-09:00,,0.0
2017-12-07 00:00:00-09:00,114.3,0.0
2017-12-08 00:00:00-09:00,130.302,0.0
2017-12-09 00:00:00-09:00,141.732,0.254
2017-12-10 00:00:00-09:00,133.35,0.0
2017-12-11 00:00:00-09:00,151.38400000000001,0.0
2017-12-12 00:00:00-09:00,146.81199999999998,0.0
2017-12-13 00:00:00-09:00,139.446,2.794
2017-12-14 00:00:00-09:00,,0.254
2017-12-15 00:00:00-09:00,151.892,0.0
2017-12-16 00:00:00-09:00,147.066,0.0
2017-12-17 00:00:00-09:00,161.798,0.0
2017-12-18 00:00:00-09:00,158.242,0.0
2017-12-19 00:00:00-09:00,148.082,0.0
2017-12-20 00:00:00-09:00,156.71800000000002,0.0
2017-12-21 00:00:00-09:00,156.71800000000002,0.0
2017-12-22 00:00:00-09:00,151.892,0.0
2017-12-23 00:00:00-09:00,146.55800000000002,0.254
2017-12-24 00:00:00-09:00,142.74800000000002,0.0
2017-12-25 00:00:00-09:00,139.7,0.0
2017-12-26 00:00:00-09:00,,0.0
2017-12-27 00:00:00-09:00,132.84199999999998,0.0
2017-12-28 00:00:00-09:00,133.096,0.0
2017-12-29 00:00:00-09:00,131.826,0.0
2017-12-30 00:00:00-09:00,130.556,0.0
2017-12-31 00:00:00-09:00,130.048,0.0
2018-01-01 00:00:00-09:00,127.50800000000001,0.0
2018-01-02 00:00:00-09:00,,0.0
2018-01-03 00:00:00-09:00,150.36800000000002,0.0
2018-01-04 00:00:00-09:00,149.352,0.0
2018-01-05 00:00:00-09:00,145.542,0.0
2018-01-06 00:00:00-09:00,144.526,0.0
2018-01-07 00:00:00-09:00,142.494,0.0
2018-01-08 00:00:00-09:00,,0.0
2018-01-09 00:00:00-09:00,,0.0
2018-01-10 00:00:00-09:00,140.208,0.0
2018-01-11 00:00:00-09:00,138.93800000000002,0.0
2018-01-12 00:00:00-09:00,138.93800000000002,0.0
2018-01-13 00:00:00-09:00,137.668,0.0
2018-01-14 00:00:00-09:00,,0.0
2018-01-15 00:00:00-09:00,160.02,4.8260000000000005
2018-01-16 00:00:00-09:00,155.702,1.27
2018-01-17 00:00:00-09:00,153.162,0.0
2018-01-18 00:00:00-09:00,151.892,0.0
2018-01-19 00:00:00-09:00,150.62199999999999,0.0
2018-01-20 00:00:00-09:00,147.32,0.0
2018-01-21 00:00:00-09:00,146.55800000000002,0.0
2018-01-22 00:00:00-09:00,146.304,0.0
2018-01-23 00:00:00-09:00,154.178,0.0
2018-01-24 00:00:00-09:00,151.892,0.0
2018-01-25 00:00:00-09:00,152.4,0.0
2018-01-26 00:00:00-09:00,152.146,0.0
2018-01-27 00:00:00-09:00,151.892,0.0
2018-01-28 00:00:00-09:00,150.62199999999999,0.0
2018-01-29 00:00:00-09:00,148.33599999999998,0.0
2018-01-30 00:00:00-09:00,147.32,0.0
2018-01-31 00:00:00-09:00,147.32,0.0
2018-02-01 00:00:00-09:00,146.05,0.0
2018-02-02 00:00:00-09:00,145.796,0.0
2018-02-03 00:00:00-09:00,146.81199999999998,0.0
2018-02-04 00:00:00-09:00,146.304,0.0
2018-02-05 00:00:00-09:00,146.81199999999998,0.0
2018-02-06 00:00:00-09:00,146.55800000000002,0.0
2018-02-07 00:00:00-09:00,154.432,0.0
2018-02-08 00:00:00-09:00,154.686,0.0
2018-02-09 00:00:00-09:00,154.432,0.0
2018-02-10 00:00:00-09:00,152.90800000000002,0.254
2018-02-11 00:00:00-09:00,151.638,0.0
2018-02-12 00:00:00-09:00,178.054,0.0
2018-02-13 00:00:00-09:00,182.37199999999999,0.0
2018-02-14 00:00:00-09:00,178.30800000000002,0.0
2018-02-15 00:00:00-09:00,186.944,0.0
2018-02-16 00:00:00-09:00,183.642,0.0
2018-02-17 00:00:00-09:00,180.34,0.0
2018-02-18 00:00:00-09:00,179.07,0.0
2018-02-19 00:00:00-09:00,177.292,0.0
2018-02-20 00:00:00-09:00,175.51399999999998,0.0
2018-02-21 00:00:00-09:00,172.974,0.0
2018-02-22 00:00:00-09:00,172.466,0.0
2018-02-23 00:00:00-09:00,193.29399999999998,0.0
2018-02-24 00:00:00-09:00,190.5,0.0
2018-02-25 00:00:00-09:00,189.48399999999998,0.0
2018-02-26 00:00:00-09:00,184.912,0.0
2018-02-27 00:00:00-09:00,198.62800000000001,0.0
2018-02-28 00:00:00-09:00,200.152,0.0
2018-03-01 00:00:00-09:00,196.08800000000002,0.0
2018-03-02 00:00:00-09:00,192.53199999999998,0.0
2018-03-03 00:00:00-09:00,189.23,0.0
2018-03-04 00:00:00-09:00,193.04,0.254
2018-03-05 00:00:00-09:00,189.23,0.0
2018-03-06 00:00:00-09:00,187.198,0.0
2018-03-07 00:00:00-09:00,189.738,0.0
2018-03-08 00:00:00-09:00,191.51600000000002,0.0
2018-03-09 00:00:00-09:00,188.214,0.0
2018-03-10 00:00:00-09:00,187.198,0.0
2018-03-11 00:00:00-09:00,184.15,0.0
2018-03-12 00:00:00-08:00,199.39000000000001,0.254
2018-03-13 00:00:00-08:00,200.66,1.016
2018-03-14 00:00:00-08:00,196.596,1.27
2018-03-15 00:00:00-08:00,190.754,0.254
2018-03-16 00:00:00-08:00,195.58,6.349999999999998
2018-03-17 00:00:00-08:00,201.422,0.0
2018-03-18 00:00:00-08:00,196.596,2.286
2018-03-19 00:00:00-08:00,201.422,0.508
2018-03-20 00:00:00-08:00,214.884,0.762
2018-03-21 00:00:00-08:00,209.804,0.0
2018-03-22 00:00:00-08:00,205.994,0.0
2018-03-23 00:00:00-08:00,203.2,0.254
2018-03-24 00:00:00-08:00,200.914,0.0
2018-03-25 00:00:00-08:00,199.13600000000002,0.0
2018-03-26 00:00:00-08:00,197.612,0.0
2018-03-27 00:00:00-08:00,196.34199999999998,0.0
2018-03-28 00:00:00-08:00,194.818,1.524
2018-03-29 00:00:00-08:00,196.08800000000002,0.0
2018-03-30 00:00:00-08:00,194.818,0.0
2018-03-31 00:00:00-08:00,193.04,0.0
2018-04-01 00:00:00-08:00,192.53199999999998,0.0
2018-04-02 00:00:00-08:00,190.754,0.0
2018-04-03 00:00:00-08:00,184.65800000000002,0.0
2018-04-04 00:00:00-08:00,184.15,0.0
2018-04-05 00:00:00-08:00,183.642,0.0
2018-04-06 00:00:00-08:00,183.134,0.0
2018-04-07 00:00:00-08:00,182.37199999999999,0.0
2018-04-08 00:00:00-08:00,181.86399999999998,0.0
2018-04-09 00:00:00-08:00,181.35600000000002,0.0
2018-04-10 00:00:00-08:00,178.81600000000003,0.0
2018-04-11 00:00:00-08:00,178.30800000000002,0.0
2018-04-12 00:00:00-08:00,177.038,0.0
2018-04-13 00:00:00-08:00,176.53,0.0
2018-04-14 00:00:00-08:00,176.022,0.0
2018-04-15 00:00:00-08:00,174.49800000000002,4.064
2018-04-16 00:00:00-08:00,176.53,0.0
2018-04-17 00:00:00-08:00,176.022,0.0
2018-04-18 00:00:00-08:00,176.022,0.0
2018-04-19 00:00:00-08:00,175.51399999999998,0.0
2018-04-20 00:00:00-08:00,175.00600000000003,0.254
2018-04-21 00:00:00-08:00,176.022,0.0
2018-04-22 00:00:00-08:00,175.00600000000003,0.0
2018-04-23 00:00:00-08:00,173.73600000000002,0.0
2018-04-24 00:00:00-08:00,173.482,0.0
2018-04-25 00:00:00-08:00,174.244,0.508
2018-04-26 00:00:00-08:00,173.99,0.0
2018-04-27 00:00:00-08:00,172.72,0.0
2018-04-28 00:00:00-08:00,173.73600000000002,1.778
2018-04-29 00:00:00-08:00,182.88,4.571999999999999
2018-04-30 00:00:00-08:00,218.44,0.762
2018-05-01 00:00:00-08:00,222.758,2.032
2018-05-02 00:00:00-08:00,221.488,1.016
2018-05-03 00:00:00-08:00,215.138,0.762
2018-05-04 00:00:00-08:00,213.36,5.587999999999999
2018-05-05 00:00:00-08:00,216.154,5.587999999999999
2018-05-06 00:00:00-08:00,218.694,0.0
2018-05-07 00:00:00-08:00,215.392,1.524
2018-05-08 00:00:00-08:00,211.836,0.0
2018-05-09 00:00:00-08:00,207.772,0.254
2018-05-10 00:00:00-08:00,200.914,0.0
2018-05-11 00:00:00-08:00,193.04,3.048
2018-05-12 00:00:00-08:00,189.738,1.016
2018-05-13 00:00:00-08:00,188.46800000000002,0.508
2018-05-14 00:00:00-08:00,192.27800000000002,0.762
2018-05-15 00:00:00-08:00,184.912,4.318
2018-05-16 00:00:00-08:00,183.642,0.0
2018-05-17 00:00:00-08:00,180.34,0.0
2018-05-18 00:00:00-08:00,175.768,0.0
2018-05-19 00:00:00-08:00,169.164,0.0
2018-05-20 00:00:00-08:00,162.052,0.508
2018-05-21 00:00:00-08:00,159.00400000000002,0.508
2018-05-22 00:00:00-08:00,153.162,0.254
2018-05-23 00:00:00-08:00,150.114,0.254
2018-05-24 00:00:00-08:00,145.034,14.732
2018-05-25 00:00:00-08:00,153.416,0.0
2018-05-26 00:00:00-08:00,148.59,0.0
2018-05-27 00:00:00-08:00,144.272,5.842
2018-05-28 00:00:00-08:00,142.74800000000002,3.556
2018-05-29 00:00:00-08:00,137.922,4.064
2018-05-30 00:00:00-08:00,138.176,0.0
2018-05-31 00:00:00-08:00,133.35,0.0
2018-06-01 00:00:00-08:00,130.048,0.0
2018-06-02 00:00:00-08:00,125.476,1.524
2018-06-03 00:00:00-08:00,120.90400000000001,0.0
2018-06-04 00:00:00-08:00,116.078,1.016
2018-06-05 00:00:00-08:00,110.236,0.0
2018-06-06 00:00:00-08:00,103.886,1.27
2018-06-07 00:00:00-08:00,94.23400000000001,2.54
2018-06-08 00:00:00-08:00,90.67800000000001,0.254
2018-06-09 00:00:00-08:00,85.85199999999999,0.0
2018-06-10 00:00:00-08:00,78.994,2.032
2018-06-11 00:00:00-08:00,72.39,29.718000000000007
2018-06-12 00:00:00-08:00,69.596,3.302
2018-06-13 00:00:00-08:00,69.342,0.0
2018-06-14 00:00:00-08:00,62.484,0.0
2018-06-15 00:00:00-08:00,57.404,13.716
2018-06-16 00:00:00-08:00,45.974000000000004,22.86
2018-06-17 00:00:00-08:00,43.18,0.0
2018-06-18 00:00:00-08:00,34.798,11.43
2018-06-19 00:00:00-08:00,26.416,7.366
2018-06-20 00:00:00-08:00,21.082,0.0
2018-06-21 00:00:00-08:00,14.223999999999998,0.762
2018-06-22 00:00:00-08:00,0.0,0.0
2018-06-23 00:00:00-08:00,0.0,0.508
2018-06-24 00:00:00-08:00,0.0,0.508
2018-06-25 00:00:00-08:00,8.636,17.272000000000002
2018-06-26 00:00:00-08:00,0.0,0.762
2018-06-27 00:00:00-08:00,0.0,0.762
2018-06-28 00:00:00-08:00,0.0,0.0
2018-06-29 00:00:00-08:00,0.0,0.0
2018-06-30 00:00:00-08:00,0.0,10.668000000000001
2018-07-01 00:00:00-08:00,0.0,1.778
2018-07-02 00:00:00-08:00,0.0,0.0
2018-07-03 00:00:00-08:00,4.064,0.0
2018-07-04 00:00:00-08:00,6.096,0.0
2018-07-05 00:00:00-08:00,8.89,0.0
2018-07-06 00:00:00-08:00,10.414,0.0
2018-07-07 00:00:00-08:00,10.921999999999999,0.0
2018-07-08 00:00:00-08:00,12.7,0.0
2018-07-09 00:00:00-08:00,13.208,5.587999999999999
2018-07-10 00:00:00-08:00,14.732,5.08
2018-07-11 00:00:00-08:00,12.192,5.3340000000000005
2018-07-12 00:00:00-08:00,0.0,0.508
2018-07-13 00:00:00-08:00,1.27,0.0
2018-07-14 00:00:00-08:00,2.032,8.382
2018-07-15 00:00:00-08:00,1.7779999999999998,3.81
2018-07-16 00:00:00-08:00,0.0,3.81
2018-07-17 00:00:00-08:00,0.0,0.0
2018-07-18 00:00:00-08:00,0.0,0.0
2018-07-19 00:00:00-08:00,0.0,0.0
2018-07-20 00:00:00-08:00,1.016,0.0
2018-07-21 00:00:00-08:00,1.524,0.0
2018-07-22 00:00:00-08:00,1.27,0.0
2018-07-23 00:00:00-08:00,3.5559999999999996,0.0
2018-07-24 00:00:00-08:00,1.27,0.0
2018-07-25 00:00:00-08:00,2.54,0.0
2018-07-26 00:00:00-08:00,1.524,0.0
2018-07-27 00:00:00-08:00,0.0,2.794
2018-07-28 00:00:00-08:00,0.0,16.256
2018-07-29 00:00:00-08:00,0.0,3.048
2018-07-30 00:00:00-08:00,1.7779999999999998,0.0
2018-07-31 00:00:00-08:00,3.5559999999999996,0.0
2018-08-01 00:00:00-08:00,0.508,0.0
2018-08-02 00:00:00-08:00,0.0,0.0
2018-08-03 00:00:00-08:00,4.826,1.27
2018-08-04 00:00:00-08:00,0.0,16.002
2018-08-05 00:00:00-08:00,0.0,12.954
2018-08-06 00:00:00-08:00,,64.26200000000001
2018-08-07 00:00:00-08:00,0.0,41.91
2018-08-08 00:00:00-08:00,0.0,1.016
2018-08-09 00:00:00-08:00,0.0,0.254
2018-08-10 00:00:00-08:00,0.0,3.048
2018-08-11 00:00:00-08:00,0.0,5.08
2018-08-12 00:00:00-08:00,,39.623999999999995
2018-08-13 00:00:00-08:00,0.0,25.146
2018-08-14 00:00:00-08:00,0.0,15.240000000000002
2018-08-15 00:00:00-08:00,0.0,10.159999999999998
2018-08-16 00:00:00-08:00,0.0,5.588
2018-08-17 00:00:00-08:00,0.0,1.524
2018-08-18 00:00:00-08:00,6.096,0.0
2018-08-19 00:00:00-08:00,2.286,2.54
2018-08-20 00:00:00-08:00,0.0,29.464000000000002
2018-08-21 00:00:00-08:00,0.0,37.846000000000004
2018-08-22 00:00:00-08:00,0.0,5.334
2018-08-23 00:00:00-08:00,0.0,10.414000000000001
2018-08-24 00:00:00-08:00,0.0,15.494000000000002
2018-08-25 00:00:00-08:00,0.0,3.048
2018-08-26 00:00:00-08:00,0.254,23.622
2018-08-27 00:00:00-08:00,0.0,26.415999999999993
2018-08-28 00:00:00-08:00,0.0,2.032
2018-08-29 00:00:00-08:00,2.7940000000000005,0.0
2018-08-30 00:00:00-08:00,1.27,8.89
2018-08-31 00:00:00-08:00,0.0,0.254
2018-09-01 00:00:00-08:00,1.524,2.54
2018-09-02 00:00:00-08:00,1.7779999999999998,0.0
2018-09-03 00:00:00-08:00,3.81,0.0
2018-09-04 00:00:00-08:00,0.254,0.0
2018-09-05 00:00:00-08:00,0.0,0.0
2018-09-06 00:00:00-08:00,0.254,0.0
2018-09-07 00:00:00-08:00,2.54,0.0
2018-09-08 00:00:00-08:00,3.81,0.0
2018-09-09 00:00:00-08:00,0.0,0.0
2018-09-10 00:00:00-08:00,1.27,0.0
2018-09-11 00:00:00-08:00,0.508,0.0
2018-09-12 00:00:00-08:00,0.0,0.0
2018-09-13 00:00:00-08:00,0.0,0.0
2018-09-14 00:00:00-08:00,0.0,0.0
2018-09-15 00:00:00-08:00,1.016,0.0
2018-09-16 00:00:00-08:00,0.0,0.762
2018-09-17 00:00:00-08:00,0.0,0.254
2018-09-18 00:00:00-08:00,0.0,0.0
2018-09-19 00:00:00-08:00,0.0,0.0
2018-09-20 00:00:00-08:00,0.254,0.0
2018-09-21 00:00:00-08:00,0.0,0.0
2018-09-22 00:00:00-08:00,0.0,19.05
2018-09-23 00:00:00-08:00,0.0,0.0
2018-09-24 00:00:00-08:00,0.0,15.494000000000002
2018-09-25 00:00:00-08:00,0.0,0.0
2018-09-26 00:00:00-08:00,0.254,0.0
2018-09-27 00:00:00-08:00,0.0,1.016
2018-09-28 00:00:00-08:00,0.0,0.0
2018-09-29 00:00:00-08:00,0.0,0.0
2018-09-30 00:00:00-08:00,0.0,0.0
2018-10-01 00:00:00-08:00,0.0,0.0
2018-10-02 00:00:00-08:00,0.0,0.0
2018-10-03 00:00:00-08:00,0.0,0.0
2018-10-04 00:00:00-08:00,0.0,0.0
2018-10-05 00:00:00-08:00,0.0,0.0
2018-10-06 00:00:00-08:00,0.0,0.0
2018-10-07 00:00:00-08:00,0.0,0.0
2018-10-08 00:00:00-08:00,0.0,1.27
2018-10-09 00:00:00-08:00,0.0,0.0
2018-10-10 00:00:00-08:00,0.0,13.207999999999997
2018-10-11 00:00:00-08:00,0.0,0.0
2018-10-12 00:00:00-08:00,0.0,0.0
2018-10-13 00:00:00-08:00,0.0,7.619999999999999
2018-10-14 00:00:00-08:00,0.0,0.0
2018-10-15 00:00:00-08:00,0.0,6.857999999999999
2018-10-16 00:00:00-08:00,0.0,8.89
2018-10-17 00:00:00-08:00,0.0,10.16
2018-10-18 00:00:00-08:00,0.0,0.508
2018-10-19 00:00:00-08:00,0.254,3.5559999999999996
2018-10-20 00:00:00-08:00,2.54,0.762
2018-10-21 00:00:00-08:00,3.81,1.27
2018-10-22 00:00:00-08:00,2.286,0.0
2018-10-23 00:00:00-08:00,4.064,4.571999999999999
2018-10-24 00:00:00-08:00,9.144,4.8260000000000005
2018-10-25 00:00:00-08:00,7.62,0.254
2018-10-26 00:00:00-08:00,7.111999999999999,0.0
2018-10-27 00:00:00-08:00,7.366,0.0
2018-10-28 00:00:00-08:00,7.111999999999999,0.0
2018-10-29 00:00:00-08:00,7.111999999999999,0.0
2018-10-30 00:00:00-08:00,10.414,0.0
2018-10-31 00:00:00-08:00,13.462,0.0
2018-11-01 00:00:00-08:00,14.223999999999998,0.0
2018-11-02 00:00:00-08:00,7.62,0.254
2018-11-03 00:00:00-08:00,13.208,0.0
2018-11-04 00:00:00-08:00,13.208,0.0
2018-11-05 00:00:00-09:00,11.684,0.0
2018-11-06 00:00:00-09:00,12.953999999999999,0.508
2018-11-07 00:00:00-09:00,12.446000000000002,0.0
2018-11-08 00:00:00-09:00,12.446000000000002,0.0
2018-11-09 00:00:00-09:00,10.16,0.0
2018-11-10 00:00:00-09:00,17.018,0.0
2018-11-11 00:00:00-09:00,30.733999999999998,9.144
2018-11-12 00:00:00-09:00,26.67,17.272
2018-11-13 00:00:00-09:00,28.447999999999997,0.0
2018-11-14 00:00:00-09:00,31.242,0.0
2018-11-15 00:00:00-09:00,24.13,0.0
2018-11-16 00:00:00-09:00,25.907999999999998,0.0
2018-11-17 00:00:00-09:00,32.766,16.764
2018-11-18 00:00:00-09:00,33.782000000000004,19.304000000000002
2018-11-19 00:00:00-09:00,33.782000000000004,6.096
2018-11-20 00:00:00-09:00,37.846000000000004,0.0
2018-11-21 00:00:00-09:00,33.528,0.254
2018-11-22 00:00:00-09:00,31.496000000000002,0.0
2018-11-23 00:00:00-09:00,33.02,0.0
2018-11-24 00:00:00-09:00,34.544,0.0
2018-11-25 00:00:00-09:00,34.29,1.016
2018-11-26 00:00:00-09:00,32.766,0.0
2018-11-27 00:00:00-09:00,31.75,0.0
2018-11-28 00:00:00-09:00,32.766,0.762
2018-11-29 00:00:00-09:00,34.29,0.0
2018-11-30 00:00:00-09:00,33.274,0.0
2018-12-01 00:00:00-09:00,34.544,0.0
2018-12-02 00:00:00-09:00,36.576,0.0
2018-12-03 00:00:00-09:00,,0.0
2018-12-04 00:00:00-09:00,59.69,0.0
2018-12-05 00:00:00-09:00,58.166,0.0
2018-12-06 00:00:00-09:00,59.69,0.0
2018-12-07 00:00:00-09:00,56.13400000000001,0.0
2018-12-08 00:00:00-09:00,52.832,0.0
2018-12-09 00:00:00-09:00,55.372,0.0
2018-12-10 00:00:00-09:00,54.102000000000004,0.0
2018-12-11 00:00:00-09:00,51.562000000000005,0.0
2018-12-12 00:00:00-09:00,71.882,0.0
2018-12-13 00:00:00-09:00,68.834,0.0
2018-12-14 00:00:00-09:00,65.024,0.0
2018-12-15 00:00:00-09:00,63.5,0.0
2018-12-16 00:00:00-09:00,60.452000000000005,0.0
2018-12-17 00:00:00-09:00,57.404,0.0
2018-12-18 00:00:00-09:00,56.642,0.0
2018-12-19 00:00:00-09:00,55.88,0.0
2018-12-20 00:00:00-09:00,61.976,0.0
2018-12-21 00:00:00-09:00,59.182,0.0
2018-12-22 00:00:00-09:00,59.436,0.0
2018-12-23 00:00:00-09:00,58.42,0.0
2018-12-24 00:00:00-09:00,56.895999999999994,0.0
2018-12-25 00:00:00-09:00,56.642,0.0
2018-12-26 00:00:00-09:00,55.88,0.0
2018-12-27 00:00:00-09:00,54.61,0.0
2018-12-28 00:00:00-09:00,59.944,0.0
2018-12-29 00:00:00-09:00,69.088,0.0
2018-12-30 00:00:00-09:00,67.56400000000001,0.0
2018-12-31 00:00:00-09:00,66.802,0.0
2019-01-01 00:00:00-09:00,86.614,0.0
2019-01-02 00:00:00-09:00,94.74199999999999,0.0
2019-01-03 00:00:00-09:00,92.71000000000001,0.0
2019-01-04 00:00:00-09:00,,0.0
2019-01-05 00:00:00-09:00,88.138,0.0
2019-01-06 00:00:00-09:00,87.63,0.0
2019-01-07 00:00:00-09:00,86.86800000000001,0.0
2019-01-08 00:00:00-09:00,85.09,0.0
2019-01-09 00:00:00-09:00,83.82000000000001,0.0
2019-01-10 00:00:00-09:00,82.804,0.0
2019-01-11 00:00:00-09:00,82.04199999999999,0.0
2019-01-12 00:00:00-09:00,82.29599999999999,0.0
2019-01-13 00:00:00-09:00,81.28,0.0
2019-01-14 00:00:00-09:00,80.01,0.0
2019-01-15 00:00:00-09:00,79.756,0.0
2019-01-16 00:00:00-09:00,78.994,0.0
2019-01-17 00:00:00-09:00,77.978,0.0
2019-01-18 00:00:00-09:00,76.2,0.0
2019-01-19 00:00:00-09:00,75.69200000000001,0.0
2019-01-20 00:00:00-09:00,75.438,0.0
2019-01-21 00:00:00-09:00,75.18400000000001,0.0
2019-01-22 00:00:00-09:00,79.756,0.0
2019-01-23 00:00:00-09:00,79.756,0.0
2019-01-24 00:00:00-09:00,81.78800000000001,0.508
2019-01-25 00:00:00-09:00,82.04199999999999,0.0
2019-01-26 00:00:00-09:00,77.724,0.0
2019-01-27 00:00:00-09:00,79.50200000000001,0.0
2019-01-28 00:00:00-09:00,78.994,0.0
2019-01-29 00:00:00-09:00,74.16799999999999,0.508
2019-01-30 00:00:00-09:00,91.694,0.0
2019-01-31 00:00:00-09:00,90.67800000000001,0.0
2019-02-01 00:00:00-09:00,91.18599999999999,0.0
2019-02-02 00:00:00-09:00,87.884,0.0
2019-02-03 00:00:00-09:00,88.138,0.0
2019-02-04 00:00:00-09:00,100.584,0.0
2019-02-05 00:00:00-09:00,99.06,0.0
2019-02-06 00:00:00-09:00,104.902,0.0
2019-02-07 00:00:00-09:00,101.6,0.254
2019-02-08 00:00:00-09:00,100.584,8.128
2019-02-09 00:00:00-09:00,98.04400000000001,0.0
2019-02-10 00:00:00-09:00,96.52,0.254
2019-02-11 00:00:00-09:00,94.74199999999999,0.0
2019-02-12 00:00:00-09:00,93.98,0.0
2019-02-13 00:00:00-09:00,93.726,0.0
2019-02-14 00:00:00-09:00,96.012,0.0
2019-02-15 00:00:00-09:00,93.472,0.0
2019-02-16 00:00:00-09:00,96.774,0.0
2019-02-17 00:00:00-09:00,,0.0
2019-02-18 00:00:00-09:00,146.55800000000002,0.0
2019-02-19 00:00:00-09:00,144.018,0.0
2019-02-20 00:00:00-09:00,136.144,0.0
2019-02-21 00:00:00-09:00,138.684,0.0
2019-02-22 00:00:00-09:00,136.144,0.0
2019-02-23 00:00:00-09:00,132.58800000000002,0.0
2019-02-24 00:00:00-09:00,129.794,0.254
2019-02-25 00:00:00-09:00,127.0,0.254
2019-02-26 00:00:00-09:00,123.952,0.0
2019-02-27 00:00:00-09:00,122.174,0.0
2019-02-28 00:00:00-09:00,121.15800000000002,0.0
2019-03-01 00:00:00-09:00,119.38,0.0
2019-03-02 00:00:00-09:00,118.61800000000001,0.0
2019-03-03 00:00:00-09:00,117.34800000000001,0.0
2019-03-04 00:00:00-09:00,114.3,0.0
2019-03-05 00:00:00-09:00,115.57000000000001,0.0
